EntryID,EventID,EntryDate,Year,JurisdictionAbbrev,CommodityPoolID,CommodityShortName,BucketType,Quantity,MovementType,ParcelNumber,SourceSystem,SourceID,Notes
2952,2805,2023-05-08,2023.0,WA,,Hard Cover.,Existing,-36.0,Banking,122-090-00,corral_banking,corral_banking:534,
2953,2805,2023-05-08,2023.0,WA,,Hard Cover.,Banked,36.0,Banking,122-090-00,corral_banking,corral_banking:534,
2954,2993,2023-05-08,2023.0,WA,,Hard Cover.,Existing,-16.0,Banking,122-090-00,corral_banking,corral_banking:746,
2955,2993,2023-05-08,2023.0,WA,,Hard Cover.,Banked,16.0,Banking,122-090-00,corral_banking,corral_banking:746,
2956,2339,2023-05-09,2023.0,EL,,Pot. Cover.,Existing,-1079.0,TRF,032-100-006,corral_tdr,corral_tdr:2339,
2957,2339,2023-05-09,2023.0,EL,,Pot. Cover.,Existing,1079.0,TRF,033-882-003,corral_tdr,corral_tdr:2339,
2958,2340,2023-05-12,2023.0,PL,,Rest. Cred.,Existing,-99.0,TRF,084-010-047,corral_tdr,corral_tdr:2340,
2959,2340,2023-05-12,2023.0,PL,,Rest. Cred.,Existing,99.0,TRF,115-050-033,corral_tdr,corral_tdr:2340,
2960,2891,2023-05-15,2023.0,WA,,Hard Cover.,Existing,-138.0,Banking,125-491-11,corral_banking,corral_banking:639,
2961,2891,2023-05-15,2023.0,WA,,Hard Cover.,Banked,138.0,Banking,125-491-11,corral_banking,corral_banking:639,
2962,1873,2023-05-16,2023.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1873,
2963,1873,2023-05-16,2023.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1318-10-310-066,corral_tdr,corral_tdr:1873,
2964,1871,2023-05-17,2023.0,,83.0,RBU,UnusedCapacity,-19.0,ALLOC,,corral_tdr,corral_tdr:1871,
2965,1871,2023-05-17,2023.0,SLT,,RBU,Allocated,19.0,ALLOC,025-041-023,corral_tdr,corral_tdr:1871,
2966,2010,2023-05-17,2023.0,,120.0,RBU,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:2010,
2967,2010,2023-05-17,2023.0,SLT,,RBU,Allocated,1.0,ALLOC,025-041-023,corral_tdr,corral_tdr:2010,
2968,2274,2023-05-17,2023.0,,83.0,RBU,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:2274,
2969,2274,2023-05-17,2023.0,SLT,,RBU,Allocated,1.0,ALLOC,025-041-023,corral_tdr,corral_tdr:2274,
2970,2288,2023-05-19,2023.0,SLT,,TAU,Existing,-14.0,CONVTRF,027-040-043,corral_tdr,corral_tdr:2288,convert+transfer FROM
2971,2288,2023-05-19,2023.0,SLT,,MFRUU,Existing,21.0,CONVTRF,025-041-023,corral_tdr,corral_tdr:2288,convert+transfer TO
2972,2306,2023-05-21,2023.0,SLT,,TAU,Existing,-8.0,CONV,027-040-043,corral_tdr,corral_tdr:2306,convert FROM
2973,2306,2023-05-21,2023.0,SLT,,MFRUU,Existing,12.0,CONV,027-040-043,corral_tdr,corral_tdr:2306,convert TO
2974,2307,2023-05-21,2023.0,SLT,,MFRUU,Existing,-4.0,TRF,027-040-043,corral_tdr,corral_tdr:2307,
2975,2307,2023-05-21,2023.0,SLT,,MFRUU,Existing,4.0,TRF,029-341-001,corral_tdr,corral_tdr:2307,
2976,2308,2023-05-21,2023.0,SLT,,MFRUU,Existing,-4.0,TRF,027-040-043,corral_tdr,corral_tdr:2308,
2977,2308,2023-05-21,2023.0,SLT,,MFRUU,Existing,4.0,TRF,029-341-002,corral_tdr,corral_tdr:2308,
2978,2309,2023-05-21,2023.0,SLT,,MFRUU,Existing,-4.0,TRF,027-040-043,corral_tdr,corral_tdr:2309,
2979,2309,2023-05-21,2023.0,SLT,,MFRUU,Existing,4.0,TRF,029-341-003,corral_tdr,corral_tdr:2309,
2980,2123,2023-05-22,2023.0,PL,,PRUU,Existing,-1.0,TRF,090-064-015,corral_tdr,corral_tdr:2123,
2981,2123,2023-05-22,2023.0,PL,,PRUU,Existing,1.0,TRF,094-102-010,corral_tdr,corral_tdr:2123,
2982,2150,2023-05-22,2023.0,SLT,,TAU,Existing,-1.0,CONVTRF,027-040-043,corral_tdr,corral_tdr:2150,convert+transfer FROM
2983,2150,2023-05-22,2023.0,SLT,,SFRUU,Existing,1.0,CONVTRF,032-241-019,corral_tdr,corral_tdr:2150,convert+transfer TO
2984,2151,2023-05-22,2023.0,SLT,,TAU,Existing,-1.0,CONVTRF,027-040-043,corral_tdr,corral_tdr:2151,convert+transfer FROM
2985,2151,2023-05-22,2023.0,SLT,,SFRUU,Existing,1.0,CONVTRF,026-092-026,corral_tdr,corral_tdr:2151,convert+transfer TO
2986,2338,2023-05-22,2023.0,PL,,Pot. Cover.,Existing,-1324.0,TRF,092-010-035,corral_tdr,corral_tdr:2338,
2987,2338,2023-05-22,2023.0,PL,,Pot. Cover.,Existing,1324.0,TRF,111-150-009,corral_tdr,corral_tdr:2338,
2988,2275,2023-05-23,2023.0,EL,,Pot. Cover.,Existing,-150000.0,LBA,032-090-005,corral_tdr,corral_tdr:2275,
2989,2275,2023-05-23,2023.0,,,Pot. Cover.,Banked,150000.0,LBA,,corral_tdr,corral_tdr:2275,LandBankID=4
2990,2276,2023-05-23,2023.0,SLT,,Rest. Cred.,Existing,-25000.0,TRF,027-073-029,corral_tdr,corral_tdr:2276,
2991,2276,2023-05-23,2023.0,EL,,Rest. Cred.,Existing,25000.0,TRF,032-090-005,corral_tdr,corral_tdr:2276,
2992,3026,2023-05-24,2023.0,PL,,Hard Cover.,Existing,-1453.0,Banking,115-010-032,corral_banking,corral_banking:783,
2993,3026,2023-05-24,2023.0,PL,,Hard Cover.,Banked,1453.0,Banking,115-010-032,corral_banking,corral_banking:783,
2994,2641,2023-05-25,2023.0,PL,,Hard Cover.,Existing,-74.0,Banking,115-010-032,corral_banking,corral_banking:353,
2995,2641,2023-05-25,2023.0,PL,,Hard Cover.,Banked,74.0,Banking,115-010-032,corral_banking,corral_banking:353,
2996,2349,2023-05-26,2023.0,SLT,,Pot. Cover.,Existing,-579.0,TRF,023-142-023,corral_tdr,corral_tdr:2349,
2997,2349,2023-05-26,2023.0,SLT,,Pot. Cover.,Existing,579.0,TRF,032-282-003,corral_tdr,corral_tdr:2349,
2998,2350,2023-05-26,2023.0,SLT,,Pot. Cover.,Existing,-591.0,TRF,023-142-023,corral_tdr,corral_tdr:2350,
2999,2350,2023-05-26,2023.0,SLT,,Pot. Cover.,Existing,591.0,TRF,032-282-004,corral_tdr,corral_tdr:2350,
3000,2352,2023-05-26,2023.0,EL,,Pot. Cover.,Existing,-111.0,TRF,031-020-038,corral_tdr,corral_tdr:2352,
3001,2352,2023-05-26,2023.0,SLT,,Pot. Cover.,Existing,111.0,TRF,023-461-016,corral_tdr,corral_tdr:2352,
3002,2282,2023-06-02,2023.0,SLT,,MFRUU,Existing,-2.0,CONV,029-082-009,corral_tdr,corral_tdr:2282,convert FROM
3003,2282,2023-06-02,2023.0,SLT,,SFRUU,Existing,1.0,CONV,029-082-009,corral_tdr,corral_tdr:2282,convert TO
3004,2143,2023-06-09,2023.0,,,Soft Cover.,Banked,-50.0,LBT,,corral_tdr,corral_tdr:2143,LandBankID=3
3005,2143,2023-06-09,2023.0,WA,,Soft Cover.,Existing,50.0,LBT,126-550-14,corral_tdr,corral_tdr:2143,
3006,3006,2023-06-09,2023.0,EL,,PRUU,Existing,-1.0,Banking,016-091-065,corral_banking,corral_banking:763,
3007,3006,2023-06-09,2023.0,EL,,PRUU,Banked,1.0,Banking,016-091-065,corral_banking,corral_banking:763,
3008,2881,2023-06-14,2023.0,PL,,Hard Cover.,Existing,-9.0,Banking,084-132-003,corral_banking,corral_banking:625,
3009,2881,2023-06-14,2023.0,PL,,Hard Cover.,Banked,9.0,Banking,084-132-003,corral_banking,corral_banking:625,
3010,2665,2023-06-15,2023.0,DG,,Hard Cover.,Existing,-125.0,Banking,1318-09-810-042,corral_banking,corral_banking:384,
3011,2665,2023-06-15,2023.0,DG,,Hard Cover.,Banked,125.0,Banking,1318-09-810-042,corral_banking,corral_banking:384,
3012,2313,2023-06-19,2023.0,SLT,,Pot. Cover.,Existing,-182.0,TRF,023-141-005,corral_tdr,corral_tdr:2313,
3013,2313,2023-06-19,2023.0,SLT,,Pot. Cover.,Existing,182.0,TRF,031-122-012,corral_tdr,corral_tdr:2313,
3014,2730,2023-06-22,2023.0,WA,,Hard Cover.,Existing,-59.0,Banking,122-181-33,corral_banking,corral_banking:455,
3015,2730,2023-06-22,2023.0,WA,,Hard Cover.,Banked,59.0,Banking,122-181-33,corral_banking,corral_banking:455,
3016,2731,2023-06-22,2023.0,WA,,Soft Cover.,Existing,-245.0,Banking,122-181-33,corral_banking,corral_banking:456,
3017,2731,2023-06-22,2023.0,WA,,Soft Cover.,Banked,245.0,Banking,122-181-33,corral_banking,corral_banking:456,
3018,2990,2023-06-22,2023.0,WA,,Hard Cover.,Existing,-59.0,Banking,122-181-33,corral_banking,corral_banking:743,
3019,2990,2023-06-22,2023.0,WA,,Hard Cover.,Banked,59.0,Banking,122-181-33,corral_banking,corral_banking:743,
3020,2991,2023-06-22,2023.0,WA,,Soft Cover.,Existing,-994.0,Banking,122-181-33,corral_banking,corral_banking:744,
3021,2991,2023-06-22,2023.0,WA,,Soft Cover.,Banked,994.0,Banking,122-181-33,corral_banking,corral_banking:744,
3022,2146,2023-06-29,2023.0,,,Soft Cover.,Banked,-1665.0,LBT,,corral_tdr,corral_tdr:2146,LandBankID=3
3023,2146,2023-06-29,2023.0,WA,,Soft Cover.,Existing,1665.0,LBT,130-311-17,corral_tdr,corral_tdr:2146,
3024,2287,2023-06-29,2023.0,,,Soft Cover.,Banked,-18.0,LBT,,corral_tdr,corral_tdr:2287,LandBankID=3
3025,2287,2023-06-29,2023.0,DG,,Soft Cover.,Existing,18.0,LBT,1318-10-416-012,corral_tdr,corral_tdr:2287,
3026,2314,2023-06-30,2023.0,PL,,Pot. Cover.,Existing,-125.0,TRF,117-190-014,corral_tdr,corral_tdr:2314,
3027,2314,2023-06-30,2023.0,PL,,Pot. Cover.,Existing,125.0,TRF,092-222-006,corral_tdr,corral_tdr:2314,
3028,2526,2023-07-10,2023.0,WA,,Hard Cover.,Existing,-371.0,Banking,122-193-02,corral_banking,corral_banking:184,
3029,2526,2023-07-10,2023.0,WA,,Hard Cover.,Banked,371.0,Banking,122-193-02,corral_banking,corral_banking:184,
3030,2767,2023-07-11,2023.0,DG,,Hard Cover.,Existing,-2.0,Banking,1319-19-212-053,corral_banking,corral_banking:495,
3031,2767,2023-07-11,2023.0,DG,,Hard Cover.,Banked,2.0,Banking,1319-19-212-053,corral_banking,corral_banking:495,
3032,2939,2023-07-11,2023.0,DG,,Hard Cover.,Existing,-232.0,Banking,1318-15-611-038,corral_banking,corral_banking:691,
3033,2939,2023-07-11,2023.0,DG,,Hard Cover.,Banked,232.0,Banking,1318-15-611-038,corral_banking,corral_banking:691,
3034,2498,2023-07-12,2023.0,DG,,Hard Cover.,Existing,-13.0,Banking,1318-10-410-010,corral_banking,corral_banking:143,
3035,2498,2023-07-12,2023.0,DG,,Hard Cover.,Banked,13.0,Banking,1318-10-410-010,corral_banking,corral_banking:143,
3036,2290,2023-07-13,2023.0,SLT,,TAU,Existing,-1.0,CONVTRF,027-040-043,corral_tdr,corral_tdr:2290,convert+transfer FROM
3037,2290,2023-07-13,2023.0,SLT,,SFRUU,Existing,1.0,CONVTRF,027-233-034,corral_tdr,corral_tdr:2290,convert+transfer TO
3038,2283,2023-07-24,2023.0,SLT,,TAU,Existing,-1.0,CONVTRF,027-040-043,corral_tdr,corral_tdr:2283,convert+transfer FROM
3039,2283,2023-07-24,2023.0,SLT,,MFRUU,Existing,1.0,CONVTRF,026-104-005,corral_tdr,corral_tdr:2283,convert+transfer TO
3040,2289,2023-07-24,2023.0,SLT,,TAU,Existing,-1.0,CONVTRF,027-040-043,corral_tdr,corral_tdr:2289,convert+transfer FROM
3041,2289,2023-07-24,2023.0,SLT,,SFRUU,Existing,1.0,CONVTRF,027-234-005,corral_tdr,corral_tdr:2289,convert+transfer TO
3042,2292,2023-07-26,2023.0,SLT,,Hard Cover.,Existing,-39802.0,TRF,033-050-006,corral_tdr,corral_tdr:2292,
3043,2292,2023-07-26,2023.0,SLT,,Hard Cover.,Existing,39802.0,TRF,032-291-028,corral_tdr,corral_tdr:2292,
3044,2717,2023-07-26,2023.0,DG,,Soft Cover.,Existing,-1566.0,Banking,1318-10-310-009,corral_banking,corral_banking:442,
3045,2717,2023-07-26,2023.0,DG,,Soft Cover.,Banked,1566.0,Banking,1318-10-310-009,corral_banking,corral_banking:442,
3046,2281,2023-07-27,2023.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:2281,
3047,2281,2023-07-27,2023.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1318-23-810-061,corral_tdr,corral_tdr:2281,
3048,2318,2023-07-27,2023.0,PL,,Pot. Cover.,Existing,-233.0,TRF,085-360-003,corral_tdr,corral_tdr:2318,
3049,2318,2023-07-27,2023.0,EL,,Pot. Cover.,Existing,233.0,TRF,015-033-019,corral_tdr,corral_tdr:2318,
3050,2336,2023-07-27,2023.0,EL,,Pot. Cover.,Existing,-225.0,TRF,033-304-009,corral_tdr,corral_tdr:2336,
3051,2336,2023-07-27,2023.0,SLT,,Pot. Cover.,Existing,225.0,TRF,031-153-006,corral_tdr,corral_tdr:2336,
3052,1333,2023-08-01,2023.0,,85.0,RBU,UnusedCapacity,-70.0,ALLOC,,corral_tdr,corral_tdr:1333,
3053,1333,2023-08-01,2023.0,SLT,,RBU,Allocated,70.0,ALLOC,023-231-003,corral_tdr,corral_tdr:1333,
3054,2635,2023-08-04,2023.0,DG,,Hard Cover.,Existing,-28.0,Banking,1418-03-301-009,corral_banking,corral_banking:345,
3055,2635,2023-08-04,2023.0,DG,,Hard Cover.,Banked,28.0,Banking,1418-03-301-009,corral_banking,corral_banking:345,
3056,2870,2023-08-09,2023.0,DG,,Hard Cover.,Existing,-97.0,Banking,1418-10-810-009,corral_banking,corral_banking:610,
3057,2870,2023-08-09,2023.0,DG,,Hard Cover.,Banked,97.0,Banking,1418-10-810-009,corral_banking,corral_banking:610,
3058,2996,2023-08-09,2023.0,DG,,Hard Cover.,Existing,-157.0,Banking,1418-10-810-009,corral_banking,corral_banking:749,
3059,2996,2023-08-09,2023.0,DG,,Hard Cover.,Banked,157.0,Banking,1418-10-810-009,corral_banking,corral_banking:749,
3060,2293,2023-08-14,2023.0,,,Pot. Cover.,Banked,-36849.0,LBT,,corral_tdr,corral_tdr:2293,LandBankID=4
3061,2293,2023-08-14,2023.0,SLT,,Pot. Cover.,Existing,36849.0,LBT,032-291-028,corral_tdr,corral_tdr:2293,
3062,2321,2023-08-14,2023.0,SLT,,TAU,Existing,-1.0,CONVTRF,027-040-043,corral_tdr,corral_tdr:2321,convert+transfer FROM
3063,2321,2023-08-14,2023.0,SLT,,MFRUU,Existing,1.0,CONVTRF,032-291-028,corral_tdr,corral_tdr:2321,convert+transfer TO
3064,2337,2023-08-17,2023.0,PL,,Pot. Cover.,Existing,-86.0,TRF,092-010-035,corral_tdr,corral_tdr:2337,
3065,2337,2023-08-17,2023.0,PL,,Pot. Cover.,Existing,86.0,TRF,117-090-039,corral_tdr,corral_tdr:2337,
3066,2111,2023-08-25,2023.0,PL,,PRUU,Existing,-1.0,TRF,112-120-031,corral_tdr,corral_tdr:2111,
3067,2111,2023-08-25,2023.0,PL,,PRUU,Existing,1.0,TRF,097-050-068,corral_tdr,corral_tdr:2111,
3068,2112,2023-08-25,2023.0,PL,,PRUU,Existing,-1.0,TRF,112-120-031,corral_tdr,corral_tdr:2112,
3069,2112,2023-08-25,2023.0,PL,,PRUU,Existing,1.0,TRF,097-050-069,corral_tdr,corral_tdr:2112,
3070,2323,2023-08-31,2023.0,PL,,CFA,Existing,-2400.0,CONV,094-070-006,corral_tdr,corral_tdr:2323,convert FROM
3071,2323,2023-08-31,2023.0,PL,,MFRUU,Existing,12.0,CONV,094-070-006,corral_tdr,corral_tdr:2323,convert TO
3072,2781,2023-08-31,2023.0,PL,,Hard Cover.,Existing,-23.0,Banking,098-180-023,corral_banking,corral_banking:509,
3073,2781,2023-08-31,2023.0,PL,,Hard Cover.,Banked,23.0,Banking,098-180-023,corral_banking,corral_banking:509,
3074,3069,2023-08-31,2023.0,PL,,Hard Cover.,Existing,-33.0,Banking,093-093-005,corral_banking,corral_banking:826,
3075,3069,2023-08-31,2023.0,PL,,Hard Cover.,Banked,33.0,Banking,093-093-005,corral_banking,corral_banking:826,
3076,1259,2023-09-01,2023.0,,120.0,RBU,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1259,
3077,1259,2023-09-01,2023.0,SLT,,RBU,Allocated,1.0,ALLOC,026-082-013,corral_tdr,corral_tdr:1259,
3078,1260,2023-09-01,2023.0,,120.0,RBU,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1260,
3079,1260,2023-09-01,2023.0,SLT,,RBU,Allocated,1.0,ALLOC,026-082-014,corral_tdr,corral_tdr:1260,
3080,1261,2023-09-01,2023.0,,120.0,RBU,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1261,
3081,1261,2023-09-01,2023.0,SLT,,RBU,Allocated,1.0,ALLOC,026-082-015,corral_tdr,corral_tdr:1261,
3082,1310,2023-09-06,2023.0,,,Rest. Cred.,Banked,-197.0,LBT,,corral_tdr,corral_tdr:1310,LandBankID=3
3083,1310,2023-09-06,2023.0,WA,,Rest. Cred.,Existing,197.0,LBT,123-041-21,corral_tdr,corral_tdr:1310,
3084,2759,2023-09-07,2023.0,WA,,Hard Cover.,Existing,-19.0,Banking,128-060-07,corral_banking,corral_banking:485,
3085,2759,2023-09-07,2023.0,WA,,Hard Cover.,Banked,19.0,Banking,128-060-07,corral_banking,corral_banking:485,
3086,2760,2023-09-07,2023.0,WA,,Hard Cover.,Existing,-46.0,Banking,128-060-07,corral_banking,corral_banking:486,
3087,2760,2023-09-07,2023.0,WA,,Hard Cover.,Banked,46.0,Banking,128-060-07,corral_banking,corral_banking:486,
3088,2868,2023-09-08,2023.0,PL,,Soft Cover.,Existing,-2278.0,Banking,083-108-013,corral_banking,corral_banking:606,
3089,2868,2023-09-08,2023.0,PL,,Soft Cover.,Banked,2278.0,Banking,083-108-013,corral_banking,corral_banking:606,
3090,3012,2023-09-08,2023.0,PL,,Hard Cover.,Existing,-369.0,Banking,117-110-063,corral_banking,corral_banking:769,
3091,3012,2023-09-08,2023.0,PL,,Hard Cover.,Banked,369.0,Banking,117-110-063,corral_banking,corral_banking:769,
3092,3013,2023-09-08,2023.0,PL,,Hard Cover.,Existing,-1255.0,Banking,117-110-063,corral_banking,corral_banking:770,
3093,3013,2023-09-08,2023.0,PL,,Hard Cover.,Banked,1255.0,Banking,117-110-063,corral_banking,corral_banking:770,
3094,3014,2023-09-08,2023.0,PL,,Hard Cover.,Existing,-10626.0,Banking,117-110-063,corral_banking,corral_banking:771,
3095,3014,2023-09-08,2023.0,PL,,Hard Cover.,Banked,10626.0,Banking,117-110-063,corral_banking,corral_banking:771,
3096,3031,2023-09-08,2023.0,PL,,Hard Cover.,Existing,-18.0,Banking,097-192-005,corral_banking,corral_banking:788,
3097,3031,2023-09-08,2023.0,PL,,Hard Cover.,Banked,18.0,Banking,097-192-005,corral_banking,corral_banking:788,
3098,2700,2023-09-12,2023.0,DG,,Hard Cover.,Existing,-40.0,Banking,1418-34-112-010,corral_banking,corral_banking:422,
3099,2700,2023-09-12,2023.0,DG,,Hard Cover.,Banked,40.0,Banking,1418-34-112-010,corral_banking,corral_banking:422,
3100,2322,2023-09-14,2023.0,SLT,,TAU,Existing,-1.0,CONVTRF,027-040-043,corral_tdr,corral_tdr:2322,convert+transfer FROM
3101,2322,2023-09-14,2023.0,SLT,,SFRUU,Existing,1.0,CONVTRF,031-075-027,corral_tdr,corral_tdr:2322,convert+transfer TO
3102,2311,2023-09-15,2023.0,,,Soft Cover.,Banked,-1362.0,LBT,,corral_tdr,corral_tdr:2311,LandBankID=3
3103,2311,2023-09-15,2023.0,WA,,Soft Cover.,Existing,1362.0,LBT,125-502-09,corral_tdr,corral_tdr:2311,
3104,2327,2023-09-21,2023.0,SLT,,SFRUU,Existing,-1.0,TRF,032-162-001,corral_tdr,corral_tdr:2327,
3105,2327,2023-09-21,2023.0,DG,,SFRUU,Existing,1.0,TRF,1418-03-401-014,corral_tdr,corral_tdr:2327,
3106,2587,2023-09-21,2023.0,EL,,Hard Cover.,Existing,-48.0,Banking,016-101-092,corral_banking,corral_banking:265,
3107,2587,2023-09-21,2023.0,EL,,Hard Cover.,Banked,48.0,Banking,016-101-092,corral_banking,corral_banking:265,
3108,2588,2023-09-21,2023.0,EL,,Soft Cover.,Existing,-434.0,Banking,016-101-092,corral_banking,corral_banking:266,
3109,2588,2023-09-21,2023.0,EL,,Soft Cover.,Banked,434.0,Banking,016-101-092,corral_banking,corral_banking:266,
3110,2710,2023-09-21,2023.0,DG,,Hard Cover.,Existing,-2327.0,Banking,1318-03-110-024,corral_banking,corral_banking:434,
3111,2710,2023-09-21,2023.0,DG,,Hard Cover.,Banked,2327.0,Banking,1318-03-110-024,corral_banking,corral_banking:434,
3112,2761,2023-09-21,2023.0,EL,,Hard Cover.,Existing,-48.0,Banking,016-101-092,corral_banking,corral_banking:489,
3113,2761,2023-09-21,2023.0,EL,,Hard Cover.,Banked,48.0,Banking,016-101-092,corral_banking,corral_banking:489,
3114,2762,2023-09-21,2023.0,EL,,Soft Cover.,Existing,-563.0,Banking,016-101-092,corral_banking,corral_banking:490,
3115,2762,2023-09-21,2023.0,EL,,Soft Cover.,Banked,563.0,Banking,016-101-092,corral_banking,corral_banking:490,
3116,3068,2023-09-22,2023.0,SLT,,Hard Cover.,Existing,-99442.0,Banking,025-010-065,corral_banking,corral_banking:825,
3117,3068,2023-09-22,2023.0,SLT,,Hard Cover.,Banked,99442.0,Banking,025-010-065,corral_banking,corral_banking:825,
3118,2375,2023-09-25,2023.0,PL,,Pot. Cover.,Existing,-7.0,TRF,085-360-003,corral_tdr,corral_tdr:2375,
3119,2375,2023-09-25,2023.0,PL,,Pot. Cover.,Existing,7.0,TRF,083-350-036,corral_tdr,corral_tdr:2375,
3120,1472,2023-09-29,2023.0,,73.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1472,
3121,1472,2023-09-29,2023.0,WA,,Res. Alloc.,Allocated,1.0,ALLOC,124-921-17,corral_tdr,corral_tdr:1472,
3122,2909,2023-09-29,2023.0,PL,,Hard Cover.,Existing,-55.0,Banking,090-044-022,corral_banking,corral_banking:658,
3123,2909,2023-09-29,2023.0,PL,,Hard Cover.,Banked,55.0,Banking,090-044-022,corral_banking,corral_banking:658,
3124,2962,2023-10-02,2023.0,WA,,Hard Cover.,Existing,-1993.0,Banking,130-302-26,corral_banking,corral_banking:715,
3125,2962,2023-10-02,2023.0,WA,,Hard Cover.,Banked,1993.0,Banking,130-302-26,corral_banking,corral_banking:715,
3126,2963,2023-10-02,2023.0,WA,,CFA,Existing,-115.0,Banking,130-302-26,corral_banking,corral_banking:716,
3127,2963,2023-10-02,2023.0,WA,,CFA,Banked,115.0,Banking,130-302-26,corral_banking,corral_banking:716,
3128,3085,2023-10-06,2023.0,WA,,Hard Cover.,Existing,-25.0,Banking,130-201-15,corral_banking,corral_banking:842,
3129,3085,2023-10-06,2023.0,WA,,Hard Cover.,Banked,25.0,Banking,130-201-15,corral_banking,corral_banking:842,
3130,3047,2023-10-09,2023.0,WA,,Hard Cover.,Existing,-44.0,Banking,122-215-15,corral_banking,corral_banking:852,
3131,3047,2023-10-09,2023.0,WA,,Hard Cover.,Banked,44.0,Banking,122-215-15,corral_banking,corral_banking:852,
3132,1281,2023-10-23,2023.0,DG,,Pot. Cover.,Existing,-818.0,TRF,1418-34-401-007,corral_tdr,corral_tdr:1281,
3133,1281,2023-10-23,2023.0,DG,,Pot. Cover.,Existing,818.0,TRF,1418-34-401-006,corral_tdr,corral_tdr:1281,
3134,2794,2023-10-23,2023.0,WA,,Hard Cover.,Existing,-13.0,Banking,125-142-02,corral_banking,corral_banking:523,
3135,2794,2023-10-23,2023.0,WA,,Hard Cover.,Banked,13.0,Banking,125-142-02,corral_banking,corral_banking:523,
3136,2335,2023-10-27,2023.0,EL,,Pot. Cover.,Existing,-300.0,TRF,033-672-010,corral_tdr,corral_tdr:2335,
3137,2335,2023-10-27,2023.0,SLT,,Pot. Cover.,Existing,300.0,TRF,032-279-009,corral_tdr,corral_tdr:2335,
3138,2803,2023-10-29,2023.0,DG,,Hard Cover.,Existing,-671.0,Banking,1318-23-611-016,corral_banking,corral_banking:532,
3139,2803,2023-10-29,2023.0,DG,,Hard Cover.,Banked,671.0,Banking,1318-23-611-016,corral_banking,corral_banking:532,
3140,2813,2023-10-31,2023.0,WA,,Hard Cover.,Existing,-60.0,Banking,131-214-03,corral_banking,corral_banking:543,
3141,2813,2023-10-31,2023.0,WA,,Hard Cover.,Banked,60.0,Banking,131-214-03,corral_banking,corral_banking:543,
3142,3037,2023-11-01,2023.0,WA,,Hard Cover.,Existing,-63.0,Banking,122-135-09,corral_banking,corral_banking:794,
3143,3037,2023-11-01,2023.0,WA,,Hard Cover.,Banked,63.0,Banking,122-135-09,corral_banking,corral_banking:794,
3144,2334,2023-11-02,2023.0,SLT,,TAU,Existing,-7.0,CONVTRF,027-040-043,corral_tdr,corral_tdr:2334,convert+transfer FROM
3145,2334,2023-11-02,2023.0,SLT,,MFRUU,Existing,10.0,CONVTRF,032-151-009,corral_tdr,corral_tdr:2334,convert+transfer TO
3146,2969,2023-11-02,2023.0,WA,,Hard Cover.,Existing,-40.0,Banking,125-221-20,corral_banking,corral_banking:722,
3147,2969,2023-11-02,2023.0,WA,,Hard Cover.,Banked,40.0,Banking,125-221-20,corral_banking,corral_banking:722,
3148,2973,2023-11-06,2023.0,DG,,Hard Cover.,Existing,-138.0,Banking,1418-10-510-003,corral_banking,corral_banking:726,
3149,2973,2023-11-06,2023.0,DG,,Hard Cover.,Banked,138.0,Banking,1418-10-510-003,corral_banking,corral_banking:726,
3150,2974,2023-11-06,2023.0,DG,,Hard Cover.,Existing,-16605.0,Banking,1418-10-510-003,corral_banking,corral_banking:727,
3151,2974,2023-11-06,2023.0,DG,,Hard Cover.,Banked,16605.0,Banking,1418-10-510-003,corral_banking,corral_banking:727,
3152,3004,2023-11-07,2023.0,EL,,Hard Cover.,Existing,-141.0,Banking,035-181-009,corral_banking,corral_banking:761,
3153,3004,2023-11-07,2023.0,EL,,Hard Cover.,Banked,141.0,Banking,035-181-009,corral_banking,corral_banking:761,
3154,2441,2023-11-16,2023.0,EL,,Soft Cover.,Existing,-11615.0,Banking,015-351-001,corral_banking,corral_banking:48,
3155,2441,2023-11-16,2023.0,EL,,Soft Cover.,Banked,11615.0,Banking,015-351-001,corral_banking,corral_banking:48,
3156,2486,2023-11-29,2023.0,DG,,Hard Cover.,Existing,-37.0,Banking,1318-23-812-025,corral_banking,corral_banking:129,
3157,2486,2023-11-29,2023.0,DG,,Hard Cover.,Banked,37.0,Banking,1318-23-812-025,corral_banking,corral_banking:129,
3158,2331,2023-12-04,2023.0,SLT,,CFA,Existing,-1200.0,CONV,031-256-003,corral_tdr,corral_tdr:2331,convert FROM
3159,2331,2023-12-04,2023.0,SLT,,SFRUU,Existing,4.0,CONV,031-256-003,corral_tdr,corral_tdr:2331,convert TO
