Lost_APN,Issue_Category,Years_Lost,Total_Units_CSV,Match_Source,Candidate_New_APN,Match_Type,Already_In_Tahoe,Action
094-233-015,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-233-005,kk_rename,YES,already_in_tahoe
094-233-015,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-233-005,kk_rename,YES,already_in_tahoe
094-233-016,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-233-006,kk_rename,YES,already_in_tahoe
094-233-016,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-233-006,kk_rename,YES,already_in_tahoe
094-233-016,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-233-006,kk_rename,YES,already_in_tahoe
094-233-016,PARCEL_SPLIT,"[2013, 2014]",2,KK,094-233-006,kk_rename,YES,already_in_tahoe
097-050-043,PARCEL_SPLIT,"[2024, 2025]",2,KK,097-050-107,kk_rename,YES,already_in_tahoe
097-050-043,PARCEL_SPLIT,"[2024, 2025]",2,KK,097-050-107,kk_rename,YES,already_in_tahoe
097-100-045,PARCEL_SPLIT,"[2013, 2014]",2,KK,097-100-040,kk_rename,YES,already_in_tahoe
097-100-045,PARCEL_SPLIT,"[2013, 2014]",2,KK,097-100-040,kk_rename,YES,already_in_tahoe
097-100-045,PARCEL_SPLIT,"[2013, 2014]",2,KK,097-100-040,kk_rename,YES,already_in_tahoe
097-100-045,PARCEL_SPLIT,"[2013, 2014]",2,KK,097-100-040,kk_rename,YES,already_in_tahoe
098-010-038,PARCEL_SPLIT,"[2013, 2014]",2,KK,098-010-034,kk_rename,YES,already_in_tahoe
098-010-038,PARCEL_SPLIT,"[2013, 2014]",2,KK,098-010-034,kk_rename,YES,already_in_tahoe
098-010-038,PARCEL_SPLIT,"[2013, 2014]",2,KK,098-010-034,kk_rename,YES,already_in_tahoe
098-010-038,PARCEL_SPLIT,"[2013, 2014]",2,KK,098-010-034,kk_rename,YES,already_in_tahoe
098-010-040,PARCEL_SPLIT,"[2013, 2014]",2,KK,098-010-035,kk_rename,YES,already_in_tahoe
098-010-040,PARCEL_SPLIT,"[2013, 2014]",2,KK,098-010-035,kk_rename,YES,already_in_tahoe
098-010-040,PARCEL_SPLIT,"[2013, 2014]",2,KK,098-010-035,kk_rename,YES,already_in_tahoe
098-010-040,PARCEL_SPLIT,"[2013, 2014]",2,KK,098-010-035,kk_rename,YES,already_in_tahoe
098-210-039,PARCEL_SPLIT,"[2013, 2014]",2,KK,098-210-008,kk_rename,YES,already_in_tahoe
098-210-039,PARCEL_SPLIT,"[2013, 2014]",2,KK,098-210-008,kk_rename,YES,already_in_tahoe
098-210-039,PARCEL_SPLIT,"[2013, 2014]",2,KK,098-210-008,kk_rename,YES,already_in_tahoe
098-210-039,PARCEL_SPLIT,"[2013, 2014]",2,KK,098-210-008,kk_rename,YES,already_in_tahoe
116-220-062,PARCEL_SPLIT,[2013],2,KK,116-220-060,kk_rename,YES,already_in_tahoe
116-220-062,PARCEL_SPLIT,[2013],2,KK,116-220-060,kk_rename,YES,already_in_tahoe
117-120-041,PARCEL_SPLIT,"[2015, 2016]",2,KK,117-120-031,kk_rename,YES,already_in_tahoe
117-120-041,PARCEL_SPLIT,"[2015, 2016]",2,KK,117-120-031,kk_rename,YES,already_in_tahoe
123-071-35,PARCEL_SPLIT,"[2024, 2025]",2,KK,123-071-39,kk_rename,YES,already_in_tahoe
123-071-35,PARCEL_SPLIT,"[2024, 2025]",2,KK,123-071-39,kk_rename,YES,already_in_tahoe
125-141-30,PARCEL_SPLIT,"[2024, 2025]",2,ACCELA,125-141-35,accela_rename,YES,already_in_tahoe
125-141-30,PARCEL_SPLIT,"[2024, 2025]",2,KK,125-141-35,kk_rename,YES,already_in_tahoe
125-141-30,PARCEL_SPLIT,"[2024, 2025]",2,KK,125-141-35,kk_rename,YES,already_in_tahoe
125-141-30,PARCEL_SPLIT,"[2024, 2025]",2,ACCELA,125-141-35,accela_rename,YES,already_in_tahoe
125-141-30,PARCEL_SPLIT,"[2024, 2025]",2,KK,125-141-35,kk_rename,YES,already_in_tahoe
125-141-30,PARCEL_SPLIT,"[2024, 2025]",2,KK,125-141-35,kk_rename,YES,already_in_tahoe
125-172-33,PARCEL_SPLIT,"[2013, 2014]",2,KK,125-172-32,kk_rename,YES,already_in_tahoe
125-172-33,PARCEL_SPLIT,"[2013, 2014]",2,KK,125-172-32,kk_rename,YES,already_in_tahoe
125-172-33,PARCEL_SPLIT,"[2013, 2014]",2,KK,125-172-32,kk_rename,YES,already_in_tahoe
125-172-33,PARCEL_SPLIT,"[2013, 2014]",2,KK,125-172-32,kk_rename,YES,already_in_tahoe
125-172-34,PARCEL_SPLIT,"[2013, 2014]",2,KK,125-172-31,kk_rename,YES,already_in_tahoe
125-172-34,PARCEL_SPLIT,"[2013, 2014]",2,KK,125-172-31,kk_rename,YES,already_in_tahoe
125-172-34,PARCEL_SPLIT,"[2013, 2014]",2,KK,125-172-31,kk_rename,YES,already_in_tahoe
125-172-34,PARCEL_SPLIT,"[2013, 2014]",2,KK,125-172-31,kk_rename,YES,already_in_tahoe
125-232-29,PARCEL_SPLIT,"[2013, 2014]",2,KK,125-232-04,kk_rename,YES,already_in_tahoe
125-232-29,PARCEL_SPLIT,"[2013, 2014]",2,KK,125-232-04,kk_rename,YES,already_in_tahoe
125-232-29,PARCEL_SPLIT,"[2013, 2014]",2,KK,125-232-04,kk_rename,YES,already_in_tahoe
125-232-29,PARCEL_SPLIT,"[2013, 2014]",2,KK,125-232-04,kk_rename,YES,already_in_tahoe
130-241-62,PARCEL_SPLIT,[2013],2,KK,130-241-52,kk_rename,YES,already_in_tahoe
130-241-62,PARCEL_SPLIT,[2013],2,KK,130-241-52,kk_rename,YES,already_in_tahoe
130-312-13,PARCEL_SPLIT,"[2024, 2025]",2,ACCELA,130-312-31,accela_rename,YES,already_in_tahoe
130-312-13,PARCEL_SPLIT,"[2024, 2025]",2,KK,130-312-31,kk_rename,YES,already_in_tahoe
130-312-13,PARCEL_SPLIT,"[2024, 2025]",2,KK,130-312-31,kk_rename,YES,already_in_tahoe
130-312-13,PARCEL_SPLIT,"[2024, 2025]",2,ACCELA,130-312-31,accela_rename,YES,already_in_tahoe
130-312-13,PARCEL_SPLIT,"[2024, 2025]",2,KK,130-312-31,kk_rename,YES,already_in_tahoe
130-312-13,PARCEL_SPLIT,"[2024, 2025]",2,KK,130-312-31,kk_rename,YES,already_in_tahoe
1318-03-111-014,PARCEL_SPLIT,"[2024, 2025]",2,ACCELA,1318-03-111-056,accela_rename,YES,already_in_tahoe
1318-03-111-014,PARCEL_SPLIT,"[2024, 2025]",2,KK,1318-03-111-056,kk_rename,YES,already_in_tahoe
1318-03-111-015,PARCEL_SPLIT,"[2024, 2025]",2,ACCELA,1318-03-111-057,accela_rename,YES,already_in_tahoe
1318-03-111-015,PARCEL_SPLIT,"[2024, 2025]",2,KK,1318-03-111-057,kk_rename,YES,already_in_tahoe
1318-10-310-002,PARCEL_SPLIT,"[2024, 2025]",2,ACCELA,1318-10-310-096,accela_rename,YES,already_in_tahoe
1318-10-310-002,PARCEL_SPLIT,"[2024, 2025]",2,KK,1318-10-310-096,kk_rename,YES,already_in_tahoe
1318-10-310-004,PARCEL_SPLIT,"[2024, 2025]",2,ACCELA,1318-10-310-098,accela_rename,YES,already_in_tahoe
1318-10-310-004,PARCEL_SPLIT,"[2024, 2025]",2,KK,1318-10-310-098,kk_rename,YES,already_in_tahoe
1318-10-310-009,PARCEL_SPLIT,"[2024, 2025]",2,ACCELA,1318-10-310-094,accela_rename,YES,already_in_tahoe
1318-10-310-009,PARCEL_SPLIT,"[2024, 2025]",2,KK,1318-10-310-094,kk_rename,YES,already_in_tahoe
1318-10-417-005,PARCEL_SPLIT,"[2024, 2025]",2,ACCELA,1318-10-417-055,accela_rename,YES,already_in_tahoe
1318-10-417-005,PARCEL_SPLIT,"[2024, 2025]",2,KK,1318-10-417-055,kk_rename,YES,already_in_tahoe
1318-15-410-006,PARCEL_SPLIT,"[2024, 2025]",2,KK,1318-15-410-021,kk_rename,YES,already_in_tahoe
1318-15-711-030,PARCEL_SPLIT,"[2013, 2014]",2,KK,1318-15-711-029,kk_rename,YES,already_in_tahoe
1318-15-711-031,PARCEL_SPLIT,"[2013, 2014]",2,KK,1318-15-711-028,kk_rename,YES,already_in_tahoe
1318-15-711-031,PARCEL_SPLIT,"[2013, 2014]",2,KK,1318-15-711-028,kk_rename,YES,already_in_tahoe
1418-10-702-008,PARCEL_SPLIT,[2013],2,KK,1418-10-702-005,kk_rename,YES,already_in_tahoe
1418-27-601-008,PARCEL_SPLIT,[2013],2,KK,1418-27-601-004,kk_rename,YES,already_in_tahoe
083-085-042,PARCEL_SPLIT,[2013],1,KK,083-085-035,kk_rename,YES,already_in_tahoe
083-085-042,PARCEL_SPLIT,[2013],1,KK,083-085-035,kk_rename,YES,already_in_tahoe
083-085-042,PARCEL_SPLIT,[2013],1,KK,083-085-035,kk_rename,YES,already_in_tahoe
083-085-042,PARCEL_SPLIT,[2013],1,KK,083-085-035,kk_rename,YES,already_in_tahoe
085-180-017,PARCEL_SPLIT,[2013],1,KK,085-180-012,kk_rename,YES,already_in_tahoe
085-180-017,PARCEL_SPLIT,[2013],1,KK,085-180-012,kk_rename,YES,already_in_tahoe
085-180-017,PARCEL_SPLIT,[2013],1,KK,085-180-012,kk_rename,YES,already_in_tahoe
085-180-017,PARCEL_SPLIT,[2013],1,KK,085-180-012,kk_rename,YES,already_in_tahoe
085-180-018,PARCEL_SPLIT,[2013],1,KK,085-180-014,kk_rename,YES,already_in_tahoe
085-180-018,PARCEL_SPLIT,[2013],1,KK,085-180-014,kk_rename,YES,already_in_tahoe
085-180-018,PARCEL_SPLIT,[2013],1,KK,085-180-014,kk_rename,YES,already_in_tahoe
085-180-018,PARCEL_SPLIT,[2013],1,KK,085-180-014,kk_rename,YES,already_in_tahoe
092-160-032,PARCEL_SPLIT,[2013],1,KK,092-160-020,kk_rename,YES,already_in_tahoe
092-160-032,PARCEL_SPLIT,[2013],1,KK,092-160-020,kk_rename,YES,already_in_tahoe
092-160-032,PARCEL_SPLIT,[2013],1,KK,092-160-020,kk_rename,YES,already_in_tahoe
092-160-032,PARCEL_SPLIT,[2013],1,KK,092-160-020,kk_rename,YES,already_in_tahoe
092-160-033,PARCEL_SPLIT,[2013],1,KK,092-160-021,kk_rename,YES,already_in_tahoe
092-160-033,PARCEL_SPLIT,[2013],1,KK,092-160-021,kk_rename,YES,already_in_tahoe
092-160-033,PARCEL_SPLIT,[2013],1,KK,092-160-021,kk_rename,YES,already_in_tahoe
092-160-033,PARCEL_SPLIT,[2013],1,KK,092-160-021,kk_rename,YES,already_in_tahoe
097-073-032,PARCEL_SPLIT,[2025],1,KK,097-073-047,kk_rename,YES,already_in_tahoe
097-073-032,PARCEL_SPLIT,[2025],1,KK,097-073-047,kk_rename,YES,already_in_tahoe
097-084-025,PARCEL_SPLIT,[2013],1,KK,097-084-013,kk_rename,YES,already_in_tahoe
097-084-025,PARCEL_SPLIT,[2013],1,KK,097-084-013,kk_rename,YES,already_in_tahoe
097-084-025,PARCEL_SPLIT,[2013],1,KK,097-084-013,kk_rename,YES,already_in_tahoe
097-084-025,PARCEL_SPLIT,[2013],1,KK,097-084-013,kk_rename,YES,already_in_tahoe
115-020-042,PARCEL_SPLIT,[2013],1,KK,115-020-015,kk_rename,YES,already_in_tahoe
115-020-042,PARCEL_SPLIT,[2013],1,KK,115-020-015,kk_rename,YES,already_in_tahoe
115-020-042,PARCEL_SPLIT,[2013],1,KK,115-020-015,kk_rename,YES,already_in_tahoe
115-020-042,PARCEL_SPLIT,[2013],1,KK,115-020-015,kk_rename,YES,already_in_tahoe
115-030-097,PARCEL_SPLIT,[2014],1,KK,115-030-034,kk_rename,YES,already_in_tahoe
115-030-097,PARCEL_SPLIT,[2014],1,KK,115-030-034,kk_rename,YES,already_in_tahoe
115-030-098,PARCEL_SPLIT,[2014],1,KK,115-030-034,kk_rename,YES,already_in_tahoe
115-030-098,PARCEL_SPLIT,[2014],1,KK,115-030-034,kk_rename,YES,already_in_tahoe
115-040-081,PARCEL_SPLIT,[2019],1,KK,115-040-075,kk_rename,YES,already_in_tahoe
115-040-081,PARCEL_SPLIT,[2019],1,KK,115-040-075,kk_rename,YES,already_in_tahoe
115-040-081,PARCEL_SPLIT,[2019],1,KK,115-040-075,kk_rename,YES,already_in_tahoe
115-040-081,PARCEL_SPLIT,[2019],1,KK,115-040-075,kk_rename,YES,already_in_tahoe
116-220-061,PARCEL_SPLIT,[2013],1,KK,116-220-059,kk_rename,YES,already_in_tahoe
116-220-061,PARCEL_SPLIT,[2013],1,KK,116-220-059,kk_rename,YES,already_in_tahoe
117-071-051,PARCEL_SPLIT,[2013],1,KK,117-071-039,kk_rename,YES,already_in_tahoe
117-071-051,PARCEL_SPLIT,[2013],1,KK,117-071-039,kk_rename,YES,already_in_tahoe
117-071-051,PARCEL_SPLIT,[2013],1,KK,117-071-039,kk_rename,YES,already_in_tahoe
117-071-051,PARCEL_SPLIT,[2013],1,KK,117-071-039,kk_rename,YES,already_in_tahoe
117-071-052,PARCEL_SPLIT,[2013],1,KK,117-071-041,kk_rename,YES,already_in_tahoe
117-071-052,PARCEL_SPLIT,[2013],1,KK,117-071-041,kk_rename,YES,already_in_tahoe
122-100-15,PARCEL_SPLIT,[2025],1,ACCELA,122-100-31,accela_rename,YES,already_in_tahoe
122-100-15,PARCEL_SPLIT,[2025],1,KK,122-100-31,kk_rename,YES,already_in_tahoe
122-100-15,PARCEL_SPLIT,[2025],1,ACCELA,122-100-31,accela_rename,YES,already_in_tahoe
122-100-15,PARCEL_SPLIT,[2025],1,KK,122-100-31,kk_rename,YES,already_in_tahoe
123-131-04,PARCEL_SPLIT,[2025],1,KK,123-131-11,kk_rename,YES,already_in_tahoe
123-131-04,PARCEL_SPLIT,[2025],1,KK,123-131-11,kk_rename,YES,already_in_tahoe
123-131-10,PARCEL_SPLIT,[2019],1,KK,123-131-05,kk_rename,YES,already_in_tahoe
123-131-10,PARCEL_SPLIT,[2019],1,KK,123-131-05,kk_rename,YES,already_in_tahoe
123-152-08,PARCEL_SPLIT,[2013],1,KK,12315208,format_only,YES,already_in_tahoe
123-152-08,PARCEL_SPLIT,[2013],1,KK,12315208,format_only,YES,already_in_tahoe
123-161-32,PARCEL_SPLIT,[2013],1,KK,123-161-04,kk_rename,YES,already_in_tahoe
123-161-32,PARCEL_SPLIT,[2013],1,KK,123-161-04,kk_rename,YES,already_in_tahoe
125-163-39,PARCEL_SPLIT,[2013],1,KK,125-163-32,kk_rename,YES,already_in_tahoe
125-163-39,PARCEL_SPLIT,[2013],1,KK,125-163-32,kk_rename,YES,already_in_tahoe
125-163-39,PARCEL_SPLIT,[2013],1,KK,125-163-32,kk_rename,YES,already_in_tahoe
125-163-39,PARCEL_SPLIT,[2013],1,KK,125-163-32,kk_rename,YES,already_in_tahoe
126-082-66,PARCEL_SPLIT,[2013],1,KK,126-082-08,kk_rename,YES,already_in_tahoe
126-082-66,PARCEL_SPLIT,[2013],1,KK,126-082-08,kk_rename,YES,already_in_tahoe
126-082-66,PARCEL_SPLIT,[2013],1,KK,126-082-08,kk_rename,YES,already_in_tahoe
126-082-66,PARCEL_SPLIT,[2013],1,KK,126-082-08,kk_rename,YES,already_in_tahoe
130-163-26,PARCEL_SPLIT,[2025],1,ACCELA,130-163-37,accela_rename,YES,already_in_tahoe
130-163-26,PARCEL_SPLIT,[2025],1,KK,130-163-37,kk_rename,YES,already_in_tahoe
130-163-26,PARCEL_SPLIT,[2025],1,ACCELA,130-163-37,accela_rename,YES,already_in_tahoe
130-163-26,PARCEL_SPLIT,[2025],1,KK,130-163-37,kk_rename,YES,already_in_tahoe
130-163-27,PARCEL_SPLIT,[2025],1,ACCELA,130-163-36,accela_rename,YES,already_in_tahoe
130-163-27,PARCEL_SPLIT,[2025],1,KK,130-163-36,kk_rename,YES,already_in_tahoe
130-163-27,PARCEL_SPLIT,[2025],1,ACCELA,130-163-36,accela_rename,YES,already_in_tahoe
130-163-27,PARCEL_SPLIT,[2025],1,KK,130-163-36,kk_rename,YES,already_in_tahoe
130-241-63,PARCEL_SPLIT,[2013],1,KK,130-241-32,kk_rename,YES,already_in_tahoe
130-241-63,PARCEL_SPLIT,[2013],1,KK,130-241-32,kk_rename,YES,already_in_tahoe
130-241-63,PARCEL_SPLIT,[2013],1,KK,130-241-32,kk_rename,YES,already_in_tahoe
130-241-63,PARCEL_SPLIT,[2013],1,KK,130-241-32,kk_rename,YES,already_in_tahoe
130-241-64,PARCEL_SPLIT,[2013],1,KK,130-241-33,kk_rename,YES,already_in_tahoe
130-241-64,PARCEL_SPLIT,[2013],1,KK,130-241-33,kk_rename,YES,already_in_tahoe
130-241-64,PARCEL_SPLIT,[2013],1,KK,130-241-33,kk_rename,YES,already_in_tahoe
130-241-64,PARCEL_SPLIT,[2013],1,KK,130-241-33,kk_rename,YES,already_in_tahoe
130-332-10,PARCEL_SPLIT,[2013],1,KK,130-332-09,kk_rename,YES,already_in_tahoe
130-332-10,PARCEL_SPLIT,[2013],1,KK,130-332-09,kk_rename,YES,already_in_tahoe
130-332-12,PARCEL_SPLIT,[2013],1,KK,130-332-04,kk_rename,YES,already_in_tahoe
130-332-12,PARCEL_SPLIT,[2013],1,KK,130-332-04,kk_rename,YES,already_in_tahoe
130-332-13,PARCEL_SPLIT,[2013],1,KK,130-332-05,kk_rename,YES,already_in_tahoe
130-332-13,PARCEL_SPLIT,[2013],1,KK,130-332-05,kk_rename,YES,already_in_tahoe
130-332-13,PARCEL_SPLIT,[2013],1,KK,130-332-05,kk_rename,YES,already_in_tahoe
130-332-13,PARCEL_SPLIT,[2013],1,KK,130-332-05,kk_rename,YES,already_in_tahoe
1319-30-610-004,PARCEL_SPLIT,[2013],1,KK,1319-30-610-002,kk_rename,YES,already_in_tahoe
1418-03-401-012,PARCEL_SPLIT,[2025],1,KK,1418-03-401-018,kk_rename,YES,already_in_tahoe
1418-03-401-017,PARCEL_SPLIT,[2013],1,KK,1418-03-401-007,kk_rename,YES,already_in_tahoe
1418-03-401-017,PARCEL_SPLIT,[2013],1,KK,1418-03-401-007,kk_rename,YES,already_in_tahoe
1418-11-311-015,PARCEL_SPLIT,[2018],1,KK,1418-11-311-004,kk_rename,YES,already_in_tahoe
1418-34-310-014,PARCEL_SPLIT,[2013],1,KK,1418-34-310-001,kk_rename,YES,already_in_tahoe
1418-34-401-027,PARCEL_SPLIT,[2013],1,KK,1418-34-401-020,kk_rename,YES,already_in_tahoe
117-020-009,UNKNOWN,"[2012, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",12,ACCELA,117-020-025,accela_rename,YES,already_in_tahoe
117-020-009,UNKNOWN,"[2012, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",12,KK,117-020-025,kk_rename,YES,already_in_tahoe
117-020-009,UNKNOWN,"[2012, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",12,ACCELA,117-020-025,accela_rename,YES,already_in_tahoe
117-020-009,UNKNOWN,"[2012, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",12,KK,117-020-025,kk_rename,YES,already_in_tahoe
090-233-036,UNKNOWN,"[2012, 2013, 2014, 2015, 2016, 2017, 2018]",7,KK,090-233-001,kk_rename,YES,already_in_tahoe
090-233-036,UNKNOWN,"[2012, 2013, 2014, 2015, 2016, 2017, 2018]",7,KK,090-233-001,kk_rename,YES,already_in_tahoe
090-233-036,UNKNOWN,"[2012, 2013, 2014, 2015, 2016, 2017, 2018]",7,KK,090-233-001,kk_rename,YES,already_in_tahoe
090-233-036,UNKNOWN,"[2012, 2013, 2014, 2015, 2016, 2017, 2018]",7,KK,090-233-001,kk_rename,YES,already_in_tahoe
1418-10-610-003,UNKNOWN,"[2012, 2013, 2014, 2015, 2016, 2017]",6,KK,1418-10-510-001,kk_rename,YES,already_in_tahoe
085-141-013,UNKNOWN,"[2012, 2013, 2014, 2015, 2016]",5,KK,085-141-006,kk_rename,YES,already_in_tahoe
085-141-013,UNKNOWN,"[2012, 2013, 2014, 2015, 2016]",5,KK,085-141-006,kk_rename,YES,already_in_tahoe
085-141-013,UNKNOWN,"[2012, 2013, 2014, 2015, 2016]",5,KK,085-141-006,kk_rename,YES,already_in_tahoe
085-141-013,UNKNOWN,"[2012, 2013, 2014, 2015, 2016]",5,KK,085-141-006,kk_rename,YES,already_in_tahoe
090-223-046,UNKNOWN,"[2012, 2013, 2014, 2015, 2016]",5,KK,090-223-008,kk_rename,YES,already_in_tahoe
090-223-046,UNKNOWN,"[2012, 2013, 2014, 2015, 2016]",5,KK,090-223-008,kk_rename,YES,already_in_tahoe
090-223-046,UNKNOWN,"[2012, 2013, 2014, 2015, 2016]",5,KK,090-223-008,kk_rename,YES,already_in_tahoe
090-223-046,UNKNOWN,"[2012, 2013, 2014, 2015, 2016]",5,KK,090-223-008,kk_rename,YES,already_in_tahoe
129-292-31,UNKNOWN,"[2012, 2013, 2014, 2015, 2016]",5,ACCELA,129-292-07,accela_rename,YES,already_in_tahoe
129-292-31,UNKNOWN,"[2012, 2013, 2014, 2015, 2016]",5,KK,129-292-07,kk_rename,YES,already_in_tahoe
129-292-31,UNKNOWN,"[2012, 2013, 2014, 2015, 2016]",5,ACCELA,129-292-07,accela_rename,YES,already_in_tahoe
129-292-31,UNKNOWN,"[2012, 2013, 2014, 2015, 2016]",5,KK,129-292-07,kk_rename,YES,already_in_tahoe
1418-27-210-036,UNKNOWN,"[2012, 2013, 2014, 2015, 2016]",5,KK,1418-27-210-031,kk_rename,YES,already_in_tahoe
1418-27-210-036,UNKNOWN,"[2012, 2013, 2014, 2015, 2016]",5,KK,1418-27-210-031,kk_rename,YES,already_in_tahoe
112-180-009,UNKNOWN,[2012],1,ACCELA,112-180-077,accela_rename,YES,already_in_tahoe
112-180-009,UNKNOWN,[2012],1,KK,112-180-077,kk_rename,YES,already_in_tahoe
112-180-009,UNKNOWN,[2012],1,KK,112-180-077,kk_rename,YES,already_in_tahoe
112-180-009,UNKNOWN,[2012],1,ACCELA,112-180-077,accela_rename,YES,already_in_tahoe
112-180-009,UNKNOWN,[2012],1,KK,112-180-077,kk_rename,YES,already_in_tahoe
112-180-009,UNKNOWN,[2012],1,KK,112-180-077,kk_rename,YES,already_in_tahoe
027-323-010,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",240,NONE,,,,no_candidate
021-321-029,PARCEL_NEW,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",16,NONE,,,,no_candidate
016-300-059,PARCEL_NEW,"[2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",14,NONE,,,,no_candidate
016-091-050,PARCEL_NEW,"[2012, 2013, 2014, 2015, 2016, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",13,NONE,,,,no_candidate
015-304-031,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",10,NONE,,,,no_candidate
025-224-018,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",10,NONE,,,,no_candidate
025-382-007,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",10,NONE,,,,no_candidate
029-010-019,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",10,NONE,,,,no_candidate
031-085-022,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",10,NONE,,,,no_candidate
035-234-009,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",10,NONE,,,,no_candidate
015-104-009,PARCEL_NEW,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",8,NONE,,,,no_candidate
017-021-015,PARCEL_NEW,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",8,NONE,,,,no_candidate
017-021-020,PARCEL_NEW,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",8,NONE,,,,no_candidate
018-320-011,PARCEL_NEW,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",8,NONE,,,,no_candidate
021-321-009,PARCEL_NEW,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",8,NONE,,,,no_candidate
034-284-028,PARCEL_NEW,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",8,NONE,,,,no_candidate
034-691-020,PARCEL_NEW,"[2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025]",8,NONE,,,,no_candidate
016-081-042,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
016-081-043,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
016-091-051,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
016-300-021,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
016-544-016,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
017-021-018,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
018-090-079,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
018-300-006,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
021-241-001,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
021-321-033,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
022-331-025,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
023-341-003,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
025-451-017,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
025-451-018,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
025-510-090,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
025-551-001,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
026-034-008,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
026-061-005,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
026-139-023,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
029-095-006,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
029-095-019,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
029-104-001,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
030-434-009,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
031-084-015,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
033-574-003,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
034-722-004,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
035-293-016,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
036-350-009,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
036-530-023,PARCEL_NEW,"[2021, 2022, 2023, 2024, 2025]",5,NONE,,,,no_candidate
