ChangeEventID,RawAPN,CanonicalAPN,CommodityShortName,Year,PreviousQuantity,NewQuantity,Quantity_Delta,ChangeSource,Rationale,EvidenceURL,RecordedBy,RecordedAt,ReportingYear,SweepCampaign,CorrectionCategory,CorrectionCategoryCanonical,SummaryReason,SourceFileSnapshot,LoadedAt,LoadedDate
5467,132-211-05,132-211-005,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Corrections - Units Removed Based on County Data,False,Error - County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5468,132-211-05,132-211-005,SFRUU_or_MFRUU_TBD,2026,,,2,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Under-Correction in 2023; Unit(s) added,True,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5469,132-211-07,132-211-007,SFRUU_or_MFRUU_TBD,2026,,,-2,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Additional Unit(s) Removed in 2026,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5470,132-211-08,132-211-008,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5471,132-211-09,132-211-009,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5472,132-211-10,132-211-010,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,County shows 4 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Corrections based on County Data,False,County shows 4 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5473,132-211-10,132-211-010,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 4 units.,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Incorrectly Removed in 2023 - Unit(s) Added Back in 2026,True,County shows 4 units.,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5474,132-211-11,132-211-011,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Additional Unit(s) Removed in 2026,True,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5475,132-211-12,132-211-012,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5476,132-211-14,132-211-014,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5477,132-211-15,132-211-015,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5478,132-211-15,132-211-015,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Incorrectly Removed in 2023 - Unit(s) Added Back in 2026,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5479,132-211-20,132-211-020,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Additional Unit(s) Removed in 2026,True,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5480,132-211-22,132-211-022,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Corrections based on County Data,False,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5481,132-211-23,132-211-023,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Additional Unit(s) Removed in 2026,True,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5482,132-211-25,132-211-025,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,County shows 4 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Corrections based on County Data,False,County shows 4 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5483,132-211-25,132-211-025,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 4 units.,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Incorrectly Removed in 2023 - Unit(s) Added Back in 2026,True,County shows 4 units.,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5484,132-211-26,132-211-026,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,County shows 4 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Corrections based on County Data,False,County shows 4 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5485,132-211-26,132-211-026,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 4 units.,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Unit(s) Incorrectly Removed in 2023 - Unit(s) Added Back in 2026,True,County shows 4 units.,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5486,132-211-29,132-211-029,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5487,132-212-04,132-212-004,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5488,132-212-05,132-212-005,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5489,132-222-01,132-222-001,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - Vacant - should be zero,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) Added Based on GIS (Errors),False,Error - Vacant - should be zero,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5490,132-222-01,132-222-001,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Error- should be zero,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Over-Correction in 2023; Unit(s) Removed in 2026,True,Error- should be zero,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5491,132-222-08,132-222-008,SFRUU_or_MFRUU_TBD,2026,,,-3,qa_correction,County shows 6 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Additional Unit(s) Removed in 2026,True,County shows 6 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5492,132-222-11,132-222-011,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5493,132-223-11,132-223-011,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5494,132-231-03,132-231-003,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5495,132-231-07,132-231-007,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Corrections - Units Removed Based on County Data,False,Error - County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5496,132-231-07,132-231-007,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Under-Correction in 2023; Unit(s) added,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5497,132-231-08,132-231-008,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5498,132-231-21,132-231-021,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Corrections - Units Removed Based on County Data,False,Error - County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5499,132-231-21,132-231-021,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Under-Correction in 2023; Unit(s) added,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5500,132-232-07,132-232-007,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Corrections - Units Removed Based on County Data,False,Error - County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5501,132-232-07,132-232-007,SFRUU_or_MFRUU_TBD,2026,,,2,qa_correction,County shows 3 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Under-Correction in 2023; Unit(s) added,True,County shows 3 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5502,132-240-11,132-240-011,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5503,132-240-18,132-240-018,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Error - County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Corrections - Units Removed Based on County Data,False,Error - County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5504,132-240-18,132-240-018,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2026,2026_big_sweep,Under-Correction in 2023; Unit(s) added,True,County shows 2 units,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5505,132-310-02,132-310-002,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5506,132-310-03,132-310-003,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5507,132-370-03,132-370-003,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5508,132-370-04,132-370-004,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5509,132-380-03,132-380-003,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5510,132-380-04,132-380-004,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5511,132-480-01,132-480-001,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5512,132-480-02,132-480-002,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5513,132-480-03,132-480-003,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5514,132-480-04,132-480-004,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5515,132-480-05,132-480-005,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5516,132-480-06,132-480-006,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5517,132-480-07,132-480-007,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5518,132-480-08,132-480-008,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5519,132-490-01,132-490-001,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5520,132-490-02,132-490-002,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5521,132-490-03,132-490-003,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5522,132-490-04,132-490-004,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5523,132-490-05,132-490-005,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5524,132-490-06,132-490-006,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
5525,132-490-07,132-490-007,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,County shows 1 unit,,TRPA_analyst,2026-05-04T07:57:36.418395+00:00,2023,2023_big_sweep,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,False,County shows 1 unit,CA Changes breakdown.xlsx@2026-04-30,2026-05-04T07:57:36.418395+00:00,2026-05-15
