APN,YEAR,_merge,CommercialFloorArea_SqFt_x,Residential_Units_x,TouristAccommodation_Units_x,CommercialFloorArea_SqFt_y,Residential_Units_y,TouristAccommodation_Units_y
125-231-02,,right_only,,,,0,0,0
125-231-04,,right_only,,,,0,0,0
125-231-05,,right_only,,,,0,0,0
125-231-08,,right_only,,,,0,0,0
125-231-09,,right_only,,,,0,0,0
125-231-15,,right_only,,,,0,0,0
125-231-22,,right_only,,,,0,0,0
125-232-06,,right_only,,,,0,0,0
125-232-07,,right_only,,,,0,0,0
125-232-08,,right_only,,,,0,0,0
125-232-11,,right_only,,,,0,0,0
125-232-15,,right_only,,,,0,0,0
125-232-19,,right_only,,,,0,0,0
125-232-25,,right_only,,,,0,0,0
125-232-27,,right_only,,,,0,0,0
125-232-28,,right_only,,,,0,0,0
125-233-01,,right_only,,,,0,0,0
125-233-07,,right_only,,,,0,0,0
125-241-01,,right_only,,,,0,0,0
125-241-08,,right_only,,,,0,0,0
125-242-02,,right_only,,,,0,0,0
125-242-05,,right_only,,,,0,0,0
125-242-06,,right_only,,,,0,0,0
125-243-04,,right_only,,,,0,0,0
125-243-05,,right_only,,,,0,0,0
125-243-07,,right_only,,,,0,0,0
125-243-08,,right_only,,,,0,0,0
125-243-09,,right_only,,,,0,0,0
125-243-11,,right_only,,,,0,0,0
125-243-12,,right_only,,,,0,0,0
125-243-14,,right_only,,,,0,0,0
125-243-16,,right_only,,,,0,0,0
125-243-17,,right_only,,,,0,0,0
125-243-19,,right_only,,,,0,0,0
125-243-20,,right_only,,,,0,0,0
125-243-22,,right_only,,,,0,0,0
125-243-25,,right_only,,,,0,0,0
125-243-33,,right_only,,,,0,0,0
125-243-34,,right_only,,,,0,0,0
125-243-38,,right_only,,,,0,0,0
125-244-01,,right_only,,,,0,0,0
125-244-02,,right_only,,,,0,0,0
125-244-08,,right_only,,,,0,0,0
125-244-11,,right_only,,,,0,0,0
125-244-13,,right_only,,,,0,0,0
125-244-16,,right_only,,,,0,0,0
125-244-17,,right_only,,,,0,0,0
125-244-22,,right_only,,,,0,0,0
125-244-23,,right_only,,,,0,0,0
125-244-24,,right_only,,,,0,0,0
125-244-25,,right_only,,,,0,0,0
125-244-27,,right_only,,,,0,0,0
125-244-28,,right_only,,,,0,0,0
125-244-30,,right_only,,,,0,0,0
125-244-34,,right_only,,,,0,0,0
125-244-35,,right_only,,,,0,0,0
125-244-38,,right_only,,,,0,0,0
125-244-39,,right_only,,,,0,1,0
125-245-01,,right_only,,,,0,0,0
125-245-03,,right_only,,,,0,0,0
125-245-04,,right_only,,,,0,0,0
125-245-05,,right_only,,,,0,0,0
125-245-07,,right_only,,,,0,0,0
125-245-09,,right_only,,,,0,0,0
125-245-10,,right_only,,,,0,0,0
125-245-12,,right_only,,,,0,0,0
125-251-02,,right_only,,,,0,0,0
125-251-03,,right_only,,,,0,0,0
125-251-06,,right_only,,,,0,0,0
125-251-07,,right_only,,,,0,0,0
125-251-09,,right_only,,,,0,0,0
125-251-10,,right_only,,,,0,0,0
125-251-12,,right_only,,,,0,0,0
125-251-14,,right_only,,,,0,0,0
125-252-02,,right_only,,,,0,0,0
125-252-03,,right_only,,,,0,0,0
125-252-04,,right_only,,,,0,0,0
125-252-05,,right_only,,,,0,0,0
125-253-02,,right_only,,,,0,0,0
125-253-03,,right_only,,,,0,0,0
125-253-04,,right_only,,,,0,0,0
125-253-06,,right_only,,,,0,0,0
125-253-08,,right_only,,,,0,0,0
125-254-07,,right_only,,,,0,0,0
125-254-08,,right_only,,,,0,0,0
125-352-00,,right_only,,,,0,0,0
125-352-02,,right_only,,,,0,0,0
125-352-04,,right_only,,,,0,0,0
125-352-05,,right_only,,,,0,0,0
125-352-07,,right_only,,,,0,0,0
125-352-08,,right_only,,,,0,0,0
125-352-09,,right_only,,,,0,0,0
125-352-10,,right_only,,,,0,0,0
125-352-11,,right_only,,,,0,0,0
125-352-19,,right_only,,,,0,0,0
125-352-20,,right_only,,,,0,0,0
125-353-01,,right_only,,,,0,0,0
125-353-03,,right_only,,,,0,0,0
125-353-04,,right_only,,,,0,0,0
125-353-05,,right_only,,,,0,0,0
125-353-07,,right_only,,,,0,0,0
125-353-08,,right_only,,,,0,0,0
125-361-01,,right_only,,,,0,0,0
125-362-08,,right_only,,,,0,0,0
125-362-09,,right_only,,,,0,0,0
125-363-06,,right_only,,,,0,0,0
125-371-01,,right_only,,,,0,0,0
125-372-03,,right_only,,,,0,0,0
125-372-07,,right_only,,,,0,0,0
125-372-11,,right_only,,,,0,0,0
125-372-13,,right_only,,,,0,0,0
125-373-01,,right_only,,,,0,0,0
125-373-02,,right_only,,,,0,0,0
125-373-05,,right_only,,,,0,0,0
125-373-07,,right_only,,,,0,0,0
125-373-10,,right_only,,,,0,0,0
125-373-12,,right_only,,,,0,0,0
125-373-17,,right_only,,,,0,0,0
125-373-19,,right_only,,,,0,0,0
125-373-22,,right_only,,,,0,0,0
125-373-23,,right_only,,,,0,0,0
125-382-01,,right_only,,,,0,0,0
125-382-04,,right_only,,,,0,0,0
125-382-06,,right_only,,,,0,0,0
125-382-08,,right_only,,,,0,0,0
125-382-12,,right_only,,,,0,0,0
125-382-15,,right_only,,,,0,0,0
125-382-22,,right_only,,,,0,0,0
125-383-02,,right_only,,,,0,0,0
125-384-01,,right_only,,,,0,0,0
125-386-02,,right_only,,,,0,0,0
125-386-08,,right_only,,,,0,0,0
125-391-01,,right_only,,,,0,0,0
125-391-02,,right_only,,,,0,0,0
125-391-03,,right_only,,,,0,0,0
125-391-05,,right_only,,,,0,0,0
125-391-06,,right_only,,,,0,0,0
125-391-07,,right_only,,,,0,0,0
125-391-08,,right_only,,,,0,0,0
125-392-01,,right_only,,,,0,0,0
125-392-02,,right_only,,,,0,0,0
125-392-03,,right_only,,,,0,0,0
125-393-02,,right_only,,,,0,0,0
125-393-04,,right_only,,,,0,0,0
125-393-05,,right_only,,,,0,0,0
125-411-02,,right_only,,,,0,0,0
125-411-03,,right_only,,,,0,0,0
125-411-04,,right_only,,,,0,0,0
125-411-09,,right_only,,,,0,0,0
125-411-14,,right_only,,,,0,0,0
125-411-15,,right_only,,,,0,0,0
125-411-16,,right_only,,,,0,0,0
125-411-17,,right_only,,,,0,0,0
125-411-18,,right_only,,,,0,0,0
125-411-19,,right_only,,,,0,0,0
125-412-01,,right_only,,,,0,0,0
125-412-04,,right_only,,,,0,0,0
125-412-07,,right_only,,,,0,0,0
125-412-09,,right_only,,,,0,0,0
125-413-01,,right_only,,,,0,0,0
125-413-02,,right_only,,,,0,0,0
125-413-03,,right_only,,,,0,0,0
125-413-05,,right_only,,,,0,0,0
125-413-06,,right_only,,,,0,0,0
125-413-15,,right_only,,,,0,0,0
125-413-16,,right_only,,,,0,0,0
125-421-05,,right_only,,,,0,0,0
125-421-07,,right_only,,,,0,0,0
125-421-13,,right_only,,,,0,0,0
125-422-01,,right_only,,,,0,0,0
125-422-02,,right_only,,,,0,0,0
125-422-03,,right_only,,,,0,0,0
125-422-05,,right_only,,,,0,0,0
125-422-07,,right_only,,,,0,0,0
125-422-09,,right_only,,,,0,0,0
125-431-04,,right_only,,,,0,0,0
125-431-05,,right_only,,,,0,0,0
125-431-06,,right_only,,,,0,0,0
125-431-07,,right_only,,,,0,0,0
125-431-08,,right_only,,,,0,0,0
125-431-09,,right_only,,,,0,0,0
125-431-10,,right_only,,,,0,0,0
125-431-12,,right_only,,,,0,0,0
125-431-20,,right_only,,,,0,0,0
125-431-23,,right_only,,,,0,0,0
125-432-04,,right_only,,,,0,0,0
125-432-06,,right_only,,,,0,0,0
125-432-09,,right_only,,,,0,0,0
125-432-10,,right_only,,,,0,0,0
125-432-11,,right_only,,,,0,0,0
125-433-02,,right_only,,,,0,0,0
125-441-04,,right_only,,,,0,0,0
125-441-07,,right_only,,,,0,0,0
125-441-08,,right_only,,,,0,0,0
125-441-09,,right_only,,,,0,0,0
125-441-14,,right_only,,,,0,0,0
125-441-15,,right_only,,,,0,0,0
125-441-19,,right_only,,,,0,0,0
125-442-01,,right_only,,,,0,0,0
125-442-05,,right_only,,,,0,0,0
125-442-07,,right_only,,,,0,0,0
125-442-11,,right_only,,,,0,0,0
125-443-05,,right_only,,,,0,0,0
125-443-06,,right_only,,,,0,0,0
125-443-07,,right_only,,,,0,0,0
125-443-08,,right_only,,,,0,0,0
125-443-09,,right_only,,,,0,0,0
125-443-10,,right_only,,,,0,0,0
125-443-11,,right_only,,,,0,0,0
125-443-17,,right_only,,,,0,0,0
125-451-01,,right_only,,,,0,0,0
125-451-09,,right_only,,,,0,0,0
125-451-11,,right_only,,,,0,0,0
125-451-13,,right_only,,,,0,0,0
125-451-14,,right_only,,,,0,0,0
125-451-16,,right_only,,,,0,0,0
125-461-07,,right_only,,,,0,0,0
125-462-06,,right_only,,,,0,0,0
125-463-01,,right_only,,,,0,0,0
125-463-03,,right_only,,,,0,0,0
125-471-11,,right_only,,,,0,0,0
125-472-07,,right_only,,,,0,0,0
125-472-08,,right_only,,,,0,0,0
125-481-01,,right_only,,,,0,0,0
125-482-29,,right_only,,,,0,0,0
125-482-32,,right_only,,,,0,0,0
125-482-34,,right_only,,,,0,0,0
125-482-35,,right_only,,,,0,0,0
125-482-37,,right_only,,,,0,0,0
125-482-39,,right_only,,,,0,0,0
125-491-01,,right_only,,,,0,0,0
125-491-03,,right_only,,,,0,0,0
125-491-07,,right_only,,,,0,0,0
125-492-06,,right_only,,,,0,0,0
125-492-21,,right_only,,,,0,0,0
125-492-23,,right_only,,,,0,0,0
125-501-02,,right_only,,,,0,0,0
125-501-04,,right_only,,,,0,0,0
125-501-10,,right_only,,,,0,0,0
125-502-09,,right_only,,,,0,0,0
125-502-11,,right_only,,,,0,0,0
125-502-12,,right_only,,,,0,0,0
125-502-13,,right_only,,,,0,0,0
125-502-14,,right_only,,,,0,0,0
125-503-03,,right_only,,,,0,0,0
125-503-10,,right_only,,,,0,0,0
125-503-11,,right_only,,,,0,0,0
125-503-13,,right_only,,,,0,0,0
125-503-14,,right_only,,,,0,0,0
125-503-15,,right_only,,,,0,0,0
125-503-20,,right_only,,,,0,0,0
125-503-21,,right_only,,,,0,0,0
125-503-29,,right_only,,,,0,1,0
125-511-01,,right_only,,,,0,0,0
125-511-05,,right_only,,,,0,0,0
125-511-17,,right_only,,,,0,0,0
125-511-19,,right_only,,,,0,0,0
125-511-21,,right_only,,,,0,0,0
125-511-22,,right_only,,,,0,0,0
125-512-02,,right_only,,,,0,0,0
125-512-06,,right_only,,,,0,0,0
125-512-07,,right_only,,,,0,0,0
125-521-02,,right_only,,,,0,0,0
125-521-05,,right_only,,,,0,1,0
125-521-08,,right_only,,,,0,0,0
125-521-09,,right_only,,,,0,0,0
125-522-02,,right_only,,,,0,0,0
125-522-03,,right_only,,,,0,0,0
125-522-04,,right_only,,,,0,0,0
125-522-05,,right_only,,,,0,0,0
125-522-11,,right_only,,,,0,0,0
125-523-01,,right_only,,,,0,0,0
125-531-01,,right_only,,,,0,0,0
125-531-03,,right_only,,,,0,0,0
125-531-04,,right_only,,,,0,0,0
125-531-05,,right_only,,,,0,0,0
125-531-12,,right_only,,,,0,0,0
125-531-14,,right_only,,,,0,0,0
125-531-20,,right_only,,,,0,0,0
125-531-26,,right_only,,,,0,0,0
125-531-27,,right_only,,,,0,0,0
125-531-28,,right_only,,,,0,0,0
125-531-30,,right_only,,,,0,0,0
125-531-31,,right_only,,,,0,0,0
125-531-32,,right_only,,,,0,0,0
125-531-33,,right_only,,,,0,0,0
125-531-38,,right_only,,,,0,0,0
125-541-09,,right_only,,,,0,0,0
125-541-10,,right_only,,,,0,0,0
125-541-13,,right_only,,,,0,0,0
125-541-14,,right_only,,,,0,1,0
125-541-15,,right_only,,,,0,0,0
125-541-17,,right_only,,,,0,0,0
125-541-18,,right_only,,,,0,0,0
125-541-22,,right_only,,,,0,0,0
125-541-23,,right_only,,,,0,0,0
125-541-25,,right_only,,,,0,0,0
125-541-27,,right_only,,,,0,0,0
125-542-02,,right_only,,,,0,0,0
125-543-01,,right_only,,,,0,0,0
125-543-05,,right_only,,,,0,0,0
125-543-06,,right_only,,,,0,0,0
125-543-07,,right_only,,,,0,0,0
125-544-01,,right_only,,,,0,0,0
125-544-06,,right_only,,,,0,0,0
125-544-08,,right_only,,,,0,0,0
125-544-13,,right_only,,,,0,0,0
125-551-00,,right_only,,,,0,0,0
125-551-04,,right_only,,,,0,0,0
125-551-05,,right_only,,,,0,0,0
125-551-06,,right_only,,,,0,0,0
125-551-08,,right_only,,,,0,0,0
125-551-10,,right_only,,,,0,0,0
125-551-11,,right_only,,,,0,0,0
125-551-13,,right_only,,,,0,0,0
125-551-14,,right_only,,,,0,0,0
125-551-15,,right_only,,,,0,0,0
125-551-16,,right_only,,,,0,0,0
125-552-01,,right_only,,,,0,0,0
125-552-02,,right_only,,,,0,0,0
125-552-03,,right_only,,,,0,0,0
125-553-02,,right_only,,,,0,0,0
125-553-04,,right_only,,,,0,0,0
125-553-05,,right_only,,,,0,0,0
125-553-06,,right_only,,,,0,0,0
125-553-07,,right_only,,,,0,0,0
125-553-10,,right_only,,,,0,0,0
125-553-11,,right_only,,,,0,0,0
125-561-01,,right_only,,,,0,0,0
125-561-04,,right_only,,,,0,0,0
125-561-07,,right_only,,,,0,0,0
125-561-10,,right_only,,,,0,0,0
125-561-12,,right_only,,,,0,0,0
125-562-01,,right_only,,,,0,0,0
125-562-02,,right_only,,,,0,0,0
125-562-05,,right_only,,,,0,0,0
125-562-07,,right_only,,,,0,0,0
125-563-05,,right_only,,,,0,0,0
125-564-00,,right_only,,,,0,0,0
125-564-02,,right_only,,,,0,0,0
125-564-03,,right_only,,,,0,0,0
125-564-06,,right_only,,,,0,0,0
125-564-08,,right_only,,,,0,0,0
125-564-16,,right_only,,,,0,0,0
125-564-19,,right_only,,,,0,0,0
125-564-20,,right_only,,,,0,0,0
125-564-21,,right_only,,,,0,0,0
125-564-22,,right_only,,,,0,0,0
125-564-24,,right_only,,,,0,0,0
125-760-00,,right_only,,,,0,0,0
125-780-00,,right_only,,,,0,0,0
125-790-00,,right_only,,,,0,0,0
125-800-00,,right_only,,,,0,0,0
125-810-00,,right_only,,,,0,0,0
125-820-00,,right_only,,,,0,0,0
125-830-00,,right_only,,,,0,0,0
125-840-00,,right_only,,,,0,0,0
125-850-03,,right_only,,,,0,0,0
125-860-03,,right_only,,,,0,0,0
126-010-06,,right_only,,,,0,0,0
126-010-36,,right_only,,,,0,0,0
126-010-39,,right_only,,,,0,0,0
126-010-46,,right_only,,,,0,0,0
126-010-54,,right_only,,,,0,0,0
126-010-56,,right_only,,,,0,0,0
126-020-01,,right_only,,,,0,0,0
126-020-02,,right_only,,,,0,0,0
126-020-03,,right_only,,,,0,0,0
126-020-14,,right_only,,,,0,0,0
126-020-51,,right_only,,,,0,0,0
126-020-52,,right_only,,,,0,0,0
126-020-53,,right_only,,,,0,0,0
126-080-26,,right_only,,,,0,0,0
126-081-02,,right_only,,,,0,0,0
126-081-04,,right_only,,,,0,0,0
126-081-08,,right_only,,,,0,0,0
126-081-15,,right_only,,,,0,0,0
126-081-20,,right_only,,,,0,0,0
126-081-21,,right_only,,,,0,0,0
126-081-22,,right_only,,,,0,0,0
126-081-23,,right_only,,,,0,0,0
126-081-26,,right_only,,,,0,0,0
126-082-02,,right_only,,,,0,0,0
126-082-03,,right_only,,,,0,0,0
126-082-04,,right_only,,,,0,0,0
126-082-05,,right_only,,,,0,0,0
126-082-07,,right_only,,,,0,0,0
126-082-09,,right_only,,,,0,0,0
126-082-10,,right_only,,,,0,0,0
126-082-12,,right_only,,,,0,0,0
126-082-13,,right_only,,,,0,0,0
126-082-15,,right_only,,,,0,0,0
126-082-16,,right_only,,,,0,0,0
126-082-19,,right_only,,,,0,0,0
126-082-20,,right_only,,,,0,0,0
126-082-21,,right_only,,,,0,0,0
126-082-28,,right_only,,,,0,0,0
126-082-33,,right_only,,,,0,0,0
126-082-37,,right_only,,,,0,0,0
126-082-38,,right_only,,,,0,0,0
126-082-39,,right_only,,,,0,0,0
126-082-40,,right_only,,,,0,0,0
126-082-43,,right_only,,,,0,0,0
126-082-44,,right_only,,,,0,0,0
126-082-45,,right_only,,,,0,0,0
126-082-46,,right_only,,,,0,0,0
126-082-49,,right_only,,,,0,1,0
126-082-50,,right_only,,,,0,0,0
126-082-51,,right_only,,,,0,0,0
126-082-54,,right_only,,,,0,0,0
126-082-56,,right_only,,,,0,0,0
126-082-60,,right_only,,,,0,0,0
126-083-01,,right_only,,,,0,0,0
126-083-02,,right_only,,,,0,0,0
126-083-03,,right_only,,,,0,0,0
126-083-04,,right_only,,,,0,0,0
126-083-05,,right_only,,,,0,0,0
126-083-06,,right_only,,,,0,0,0
126-083-07,,right_only,,,,0,0,0
126-083-08,,right_only,,,,0,0,0
126-083-09,,right_only,,,,0,0,0
126-083-10,,right_only,,,,0,0,0
126-083-11,,right_only,,,,0,0,0
126-083-12,,right_only,,,,0,0,0
126-083-16,,right_only,,,,0,0,0
126-083-17,,right_only,,,,0,0,0
126-083-19,,right_only,,,,0,0,0
126-083-23,,right_only,,,,0,0,0
126-083-24,,right_only,,,,0,0,0
126-083-25,,right_only,,,,0,0,0
126-083-27,,right_only,,,,0,0,0
126-083-28,,right_only,,,,0,0,0
126-083-29,,right_only,,,,0,0,0
126-083-32,,right_only,,,,0,0,0
126-083-34,,right_only,,,,0,0,0
126-083-35,,right_only,,,,0,0,0
126-083-38,,right_only,,,,0,0,0
126-083-40,,right_only,,,,0,0,0
126-083-41,,right_only,,,,0,0,0
126-083-45,,right_only,,,,0,0,0
126-084-06,,right_only,,,,0,0,0
126-084-07,,right_only,,,,0,0,0
126-084-08,,right_only,,,,0,0,0
126-084-10,,right_only,,,,0,0,0
126-084-11,,right_only,,,,0,0,0
126-084-12,,right_only,,,,0,0,0
126-084-13,,right_only,,,,0,0,0
126-084-14,,right_only,,,,0,0,0
126-084-17,,right_only,,,,0,0,0
126-084-19,,right_only,,,,0,0,0
126-090-00,,right_only,,,,0,0,0
126-140-00,,right_only,,,,0,0,0
126-152-22,,right_only,,,,0,2,0
126-161-01,,right_only,,,,0,1,0
126-161-04,,right_only,,,,0,1,0
126-161-05,,right_only,,,,0,1,0
126-161-07,,right_only,,,,0,1,0
126-161-08,,right_only,,,,0,1,0
126-161-09,,right_only,,,,0,1,0
126-161-10,,right_only,,,,0,1,0
126-161-11,,right_only,,,,0,1,0
126-161-12,,right_only,,,,0,1,0
126-161-13,,right_only,,,,0,1,0
126-161-14,,right_only,,,,0,1,0
126-162-02,,right_only,,,,0,1,0
126-162-03,,right_only,,,,0,1,0
126-162-04,,right_only,,,,0,1,0
126-162-05,,right_only,,,,0,1,0
126-162-06,,right_only,,,,0,1,0
126-162-07,,right_only,,,,0,1,0
126-162-08,,right_only,,,,0,1,0
126-162-09,,right_only,,,,0,1,0
126-162-10,,right_only,,,,0,1,0
126-163-01,,right_only,,,,0,1,0
126-163-02,,right_only,,,,0,1,0
126-163-03,,right_only,,,,0,1,0
126-163-06,,right_only,,,,0,1,0
126-163-11,,right_only,,,,0,1,0
126-163-12,,right_only,,,,0,1,0
126-163-13,,right_only,,,,0,1,0
126-163-14,,right_only,,,,0,1,0
126-170-00,,right_only,,,,0,0,0
126-171-01,,right_only,,,,0,1,0
126-171-02,,right_only,,,,0,1,0
126-171-03,,right_only,,,,0,1,0
126-171-04,,right_only,,,,0,1,0
126-171-05,,right_only,,,,0,1,0
126-171-06,,right_only,,,,0,1,0
126-171-07,,right_only,,,,0,1,0
126-171-08,,right_only,,,,0,1,0
126-171-12,,right_only,,,,0,1,0
126-171-15,,right_only,,,,0,1,0
126-171-17,,right_only,,,,0,1,0
126-171-18,,right_only,,,,0,1,0
126-171-19,,right_only,,,,0,1,0
126-171-20,,right_only,,,,0,1,0
126-171-21,,right_only,,,,0,1,0
126-172-01,,right_only,,,,0,1,0
126-172-02,,right_only,,,,0,1,0
126-172-03,,right_only,,,,0,1,0
126-172-04,,right_only,,,,0,1,0
126-172-05,,right_only,,,,0,1,0
126-172-06,,right_only,,,,0,1,0
126-172-07,,right_only,,,,0,1,0
126-172-08,,right_only,,,,0,1,0
126-172-09,,right_only,,,,0,1,0
126-172-11,,right_only,,,,0,1,0
126-172-12,,right_only,,,,0,1,0
126-172-13,,right_only,,,,0,1,0
126-172-14,,right_only,,,,0,1,0
126-172-15,,right_only,,,,0,1,0
126-172-16,,right_only,,,,0,1,0
126-172-18,,right_only,,,,0,1,0
126-173-09,,right_only,,,,0,1,0
126-173-11,,right_only,,,,0,1,0
126-173-13,,right_only,,,,0,1,0
126-173-14,,right_only,,,,0,1,0
126-173-16,,right_only,,,,0,1,0
126-173-17,,right_only,,,,0,1,0
126-173-19,,right_only,,,,0,1,0
126-173-20,,right_only,,,,0,1,0
126-173-21,,right_only,,,,0,1,0
126-210-02,,right_only,,,,0,0,0
126-210-03,,right_only,,,,0,0,0
126-220-01,,right_only,,,,0,0,0
126-220-03,,right_only,,,,0,0,0
126-220-04,,right_only,,,,0,0,0
126-220-05,,right_only,,,,0,0,0
126-220-07,,right_only,,,,0,0,0
126-231-02,,right_only,,,,0,0,0
126-231-06,,right_only,,,,0,0,0
126-231-07,,right_only,,,,0,0,0
126-232-01,,right_only,,,,0,0,0
126-242-01,,right_only,,,,0,0,0
126-242-03,,right_only,,,,0,0,0
126-243-02,,right_only,,,,0,0,0
126-244-01,,right_only,,,,0,0,0
126-245-01,,right_only,,,,0,0,0
126-245-02,,right_only,,,,0,0,0
126-245-03,,right_only,,,,0,0,0
126-245-04,,right_only,,,,0,0,0
126-245-05,,right_only,,,,0,0,0
126-245-06,,right_only,,,,0,0,0
126-245-07,,right_only,,,,0,0,0
126-251-13,,right_only,,,,0,0,0
126-251-22,,right_only,,,,0,0,0
126-251-28,,right_only,,,,0,0,0
126-251-29,,right_only,,,,0,0,0
126-251-30,,right_only,,,,0,0,0
126-251-31,,right_only,,,,0,0,0
126-251-32,,right_only,,,,0,0,0
126-251-33,,right_only,,,,0,0,0
126-251-34,,right_only,,,,0,0,0
126-261-03,,right_only,,,,0,0,0
126-261-04,,right_only,,,,0,0,0
126-261-05,,right_only,,,,0,0,0
126-261-07,,right_only,,,,0,0,0
126-262-03,,right_only,,,,0,0,0
126-262-11,,right_only,,,,0,0,0
126-263-05,,right_only,,,,0,0,0
126-265-02,,right_only,,,,0,0,0
126-265-03,,right_only,,,,0,0,0
126-271-01,,right_only,,,,0,0,0
126-271-02,,right_only,,,,0,0,0
126-271-03,,right_only,,,,0,0,0
126-271-04,,right_only,,,,0,0,0
126-271-06,,right_only,,,,0,0,0
126-271-07,,right_only,,,,0,0,0
126-271-12,,right_only,,,,0,0,0
126-271-21,,right_only,,,,0,1,0
126-272-03,,right_only,,,,0,0,0
126-273-02,,right_only,,,,0,0,0
126-292-13,,right_only,,,,0,0,0
126-292-14,,right_only,,,,0,0,0
126-292-17,,right_only,,,,0,0,0
126-292-18,,right_only,,,,0,0,0
126-292-29,,right_only,,,,0,0,0
126-292-30,,right_only,,,,0,0,0
126-292-33,,right_only,,,,0,0,0
126-292-34,,right_only,,,,0,0,0
126-292-37,,right_only,,,,0,0,0
126-292-38,,right_only,,,,0,0,0
126-292-45,,right_only,,,,0,0,0
126-292-46,,right_only,,,,0,0,0
126-292-49,,right_only,,,,0,0,0
126-292-50,,right_only,,,,0,0,0
126-292-56,,right_only,,,,0,0,0
126-292-57,,right_only,,,,0,0,0
126-293-37,,right_only,,,,0,0,0
126-293-38,,right_only,,,,0,0,0
126-293-39,,right_only,,,,0,0,0
126-293-40,,right_only,,,,0,0,0
126-293-41,,right_only,,,,0,0,0
126-293-42,,right_only,,,,0,0,0
126-293-43,,right_only,,,,0,0,0
126-293-44,,right_only,,,,0,0,0
126-293-45,,right_only,,,,0,0,0
126-293-46,,right_only,,,,0,0,0
126-293-47,,right_only,,,,0,0,0
126-293-48,,right_only,,,,0,0,0
126-293-49,,right_only,,,,0,0,0
126-293-50,,right_only,,,,0,0,0
126-293-51,,right_only,,,,0,0,0
126-293-52,,right_only,,,,0,0,0
126-293-53,,right_only,,,,0,0,0
126-293-54,,right_only,,,,0,0,0
126-293-55,,right_only,,,,0,0,0
126-293-56,,right_only,,,,0,0,0
126-293-57,,right_only,,,,0,0,0
126-293-58,,right_only,,,,0,0,0
126-293-59,,right_only,,,,0,0,0
126-293-60,,right_only,,,,0,0,0
126-293-61,,right_only,,,,0,0,0
126-293-62,,right_only,,,,0,0,0
126-294-16,,right_only,,,,0,0,0
126-294-17,,right_only,,,,0,0,0
126-294-18,,right_only,,,,0,0,0
126-294-19,,right_only,,,,0,0,0
126-294-20,,right_only,,,,0,0,0
126-294-21,,right_only,,,,0,0,0
126-294-22,,right_only,,,,0,0,0
126-294-23,,right_only,,,,0,0,0
126-294-24,,right_only,,,,0,0,0
126-294-25,,right_only,,,,0,0,0
126-294-26,,right_only,,,,0,0,0
126-294-27,,right_only,,,,0,0,0
126-294-28,,right_only,,,,0,0,0
126-294-29,,right_only,,,,0,0,0
126-294-30,,right_only,,,,0,0,0
126-294-31,,right_only,,,,0,0,0
126-294-32,,right_only,,,,0,0,0
126-294-33,,right_only,,,,0,0,0
126-294-34,,right_only,,,,0,0,0
126-294-35,,right_only,,,,0,0,0
126-294-48,,right_only,,,,0,0,0
126-294-49,,right_only,,,,0,0,0
126-294-50,,right_only,,,,0,0,0
126-294-51,,right_only,,,,0,0,0
126-294-52,,right_only,,,,0,0,0
126-294-53,,right_only,,,,0,0,0
126-294-54,,right_only,,,,0,0,0
126-294-55,,right_only,,,,0,0,0
126-294-56,,right_only,,,,0,0,0
126-294-57,,right_only,,,,0,0,0
126-294-58,,right_only,,,,0,0,0
126-294-59,,right_only,,,,0,0,0
126-294-60,,right_only,,,,0,0,0
126-294-61,,right_only,,,,0,0,0
126-294-62,,right_only,,,,0,0,0
126-294-63,,right_only,,,,0,0,0
126-294-64,,right_only,,,,0,0,0
126-294-65,,right_only,,,,0,0,0
126-294-66,,right_only,,,,0,0,0
126-295-01,,right_only,,,,0,0,0
126-295-02,,right_only,,,,0,0,0
126-295-03,,right_only,,,,0,0,0
126-295-04,,right_only,,,,0,0,0
126-295-05,,right_only,,,,0,0,0
126-295-06,,right_only,,,,0,0,0
126-295-07,,right_only,,,,0,0,0
126-295-16,,right_only,,,,0,0,0
126-295-17,,right_only,,,,0,0,0
126-295-18,,right_only,,,,0,0,0
126-295-19,,right_only,,,,0,0,0
126-295-20,,right_only,,,,0,0,0
126-295-21,,right_only,,,,0,0,0
126-295-22,,right_only,,,,0,0,0
126-300-00,,right_only,,,,0,0,0
126-410-05,,right_only,,,,0,0,0
126-410-12,,right_only,,,,0,0,0
126-420-02,,right_only,,,,0,1,0
126-420-04,,right_only,,,,0,0,0
126-440-06,,right_only,,,,0,0,0
126-440-07,,right_only,,,,0,0,0
126-440-08,,right_only,,,,0,0,0
126-440-09,,right_only,,,,0,0,0
126-440-10,,right_only,,,,0,0,0
126-440-11,,right_only,,,,0,0,0
126-460-05,,right_only,,,,0,0,0
126-460-06,,right_only,,,,0,0,0
126-460-07,,right_only,,,,0,0,0
126-460-18,,right_only,,,,0,0,0
126-470-05,,right_only,,,,0,0,0
126-470-06,,right_only,,,,0,0,0
126-470-09,,right_only,,,,0,0,0
126-470-10,,right_only,,,,0,0,0
126-470-14,,right_only,,,,0,0,0
126-470-16,,right_only,,,,0,0,0
126-470-17,,right_only,,,,0,0,0
126-480-02,,right_only,,,,0,0,0
126-490-02,,right_only,,,,0,0,0
126-490-05,,right_only,,,,0,0,0
126-490-07,,right_only,,,,0,0,0
126-490-08,,right_only,,,,0,0,0
126-490-12,,right_only,,,,0,0,0
