CSV_APN,FC_APN,Year,match,APN_changed
115-060-018,115-060-022,2020,within,True
117-020-009,117-020-025,2020,within,True
117-071-025,117-071-044,2020,within,True
117-100-004,117-100-088,2020,within,True
117-110-008,117-110-072,2020,within,True
117-120-031,117-120-041,2020,within,True
117-150-040,117-150-048,2020,within,True
117-180-037,117-180-065,2020,within,True
117-180-038,117-180-065,2020,within,True
122-100-04,122-100-29,2020,within,True
122-100-23,122-100-27,2020,within,True
122-100-24,122-100-27,2020,within,True
122-181-24,122-181-77,2020,within,True
122-181-37,122-251-19,2020,within,True
123-021-04,123-201-02,2020,within,True
123-032-01,123-032-20,2020,within,True
123-032-11,123-032-28,2020,within,True
123-032-12,123-032-28,2020,within,True
123-032-13,123-032-29,2020,within,True
123-131-02,123-131-08,2020,within,True
124-860-01,124-860-07,2020,within,True
124-860-02,124-860-06,2020,within,True
124-860-03,124-860-05,2020,within,True
125-382-19,125-382-21,2020,within,True
125-462-08,125-462-10,2020,within,True
126-080-25,126-080-27,2020,within,True
126-082-49,126-082-67,2020,within,True
126-560-28,126-560-42,2020,within,True
126-560-37,126-560-41,2020,within,True
126-570-16,126-570-37,2020,within,True
129-022-07,129-091-03,2020,within,True
129-280-12,129-301-01,2020,within,True
129-280-13,129-301-02,2020,within,True
129-280-14,129-301-03,2020,within,True
129-280-15,129-301-04,2020,within,True
129-280-16,129-301-05,2020,within,True
129-280-17,129-301-06,2020,within,True
129-280-18,129-301-07,2020,within,True
129-280-19,129-301-08,2020,within,True
129-291-03,129-291-33,2020,within,True
129-291-13,129-291-34,2020,within,True
129-291-17,129-291-35,2020,within,True
129-291-20,129-291-36,2020,within,True
129-292-01,129-292-27,2020,within,True
129-292-02,129-292-28,2020,within,True
129-292-03,129-292-29,2020,within,True
129-292-06,129-292-30,2020,within,True
129-292-07,129-292-31,2020,within,True
129-292-10,129-292-32,2020,within,True
129-292-12,129-292-33,2020,within,True
129-292-14,129-290-03,2020,within,True
129-292-17,129-292-35,2020,within,True
129-292-18,129-292-40,2020,within,True
129-292-19,129-292-39,2020,within,True
129-292-20,129-292-38,2020,within,True
129-292-22,129-292-36,2020,within,True
129-292-26,129-292-37,2020,within,True
130-312-04,130-312-30,2020,within,True
130-312-27,130-312-30,2020,within,True
1318-03-110-005,1318-03-110-035,2020,within,True
1318-09-810-035,1318-09-810-115,2020,within,True
1318-09-810-103,1318-09-810-117,2020,within,True
1318-10-310-010,1318-10-310-091,2020,within,True
1318-10-310-012,1318-10-310-079,2020,within,True
1318-10-310-015,1318-10-310-076,2020,within,True
1318-10-310-033,1318-10-310-078,2020,within,True
1318-10-310-036,1318-10-310-078,2020,within,True
1318-10-415-062,1318-10-415-072,2020,within,True
1318-10-416-039,1318-10-416-063,2020,within,True
1318-15-601-003,1318-15-601-005,2020,within,True
1318-22-002-002,1318-22-310-006,2020,within,True
1318-23-212-005,1318-23-212-077,2020,within,True
1318-23-212-006,1318-23-212-078,2020,within,True
1318-23-710-003,1318-23-710-094,2020,within,True
1318-23-710-038,1318-23-710-096,2020,within,True
1318-23-710-039,1318-23-710-097,2020,within,True
1318-24-701-008,1318-24-701-010,2020,within,True
1318-25-110-010,1318-25-110-013,2020,within,True
1318-26-101-029,1318-26-101-090,2020,within,True
1318-26-601-006,1318-26-601-008,2020,within,True
1318-27-001-002,1318-27-001-015,2020,within,True
1318-27-001-003,1318-27-001-015,2020,within,True
1319-19-212-078,1319-19-212-095,2020,within,True
1319-19-710-031,1319-19-710-048,2020,within,True
1319-19-710-032,1319-19-710-049,2020,within,True
1418-03-301-002,1418-03-301-013,2020,within,True
1418-10-501-001,1418-10-501-013,2020,within,True
1418-10-702-006,1418-10-702-009,2020,within,True
1418-10-702-007,1418-10-702-010,2020,within,True
1418-10-802-008,1418-10-802-010,2020,within,True
1418-11-311-004,1418-11-311-015,2020,within,True
1418-15-201-001,1418-15-201-005,2020,within,True
1418-15-201-003,1418-15-201-006,2020,within,True
1418-15-601-001,1418-15-601-003,2020,within,True
1418-15-801-005,1418-15-801-010,2020,within,True
1418-22-611-027,1418-22-611-028,2020,within,True
1418-27-210-015,1418-27-210-034,2020,within,True
1418-27-210-029,1418-27-210-036,2020,within,True
1418-34-101-001,1418-34-113-002,2020,within,True
1418-34-110-003,1418-34-110-002,2020,within,True
1418-34-110-010,1418-34-110-009,2020,within,True
1418-34-110-020,1418-34-110-062,2020,within,True
1418-34-110-024,1418-34-110-065,2020,within,True
1418-34-110-039,1418-34-110-060,2020,within,True
1418-34-201-001,1418-34-201-010,2020,within,True
1418-34-201-004,1418-34-201-007,2020,within,True
1418-34-201-005,1418-34-201-008,2020,within,True
1418-34-201-006,1418-34-201-009,2020,within,True
1418-34-210-007,1418-34-210-032,2020,within,True
1418-34-211-026,1418-34-211-047,2020,within,True
1418-34-211-046,1418-34-211-048,2020,within,True
1418-34-401-009,1418-34-401-029,2020,within,True
1418-34-401-010,1418-34-401-029,2020,within,True
1418-34-401-011,1418-34-401-028,2020,within,True
015-301-002,015-301-035,2021,within,True
015-301-003,015-301-036,2021,within,True
015-370-011,015-370-030,2021,within,True
015-370-023,015-370-028,2021,within,True
016-101-014,016-101-095,2021,within,True
022-344-012,022-344-028,2021,within,True
025-735-006,025-735-012,2021,within,True
025-754-002,025-754-008,2021,within,True
026-105-006,026-105-023,2021,within,True
026-122-031,026-122-036,2021,within,True
026-122-033,026-122-036,2021,within,True
026-300-001,026-310-003,2021,within,True
027-122-004,027-122-025,2021,within,True
027-313-013,027-313-017,2021,within,True
031-043-005,031-043-014,2021,within,True
031-207-005,031-207-026,2021,within,True
031-207-006,031-207-025,2021,within,True
035-283-018,035-283-038,2021,within,True
035-283-022,035-283-037,2021,within,True
080-162-017,080-162-018,2021,within,True
080-192-033,080-192-034,2021,within,True
083-032-031,083-032-040,2021,within,True
083-032-032,083-032-039,2021,within,True
083-033-014,083-033-016,2021,within,True
083-061-026,083-061-082,2021,within,True
083-062-038,083-062-051,2021,within,True
083-063-007,083-063-023,2021,within,True
083-074-003,083-074-019,2021,within,True
083-202-012,083-202-018,2021,within,True
083-390-023,083-390-050,2021,within,True
084-052-010,084-052-013,2021,within,True
084-092-009,084-092-042,2021,within,True
084-092-016,084-092-043,2021,within,True
084-110-011,084-110-026,2021,within,True
084-110-014,084-110-020,2021,within,True
084-110-017,084-110-027,2021,within,True
084-172-005,084-172-007,2021,within,True
084-191-001,084-191-003,2021,within,True
084-211-004,084-211-007,2021,within,True
090-030-044,090-030-046,2021,within,True
090-071-034,090-071-038,2021,within,True
090-073-019,090-073-021,2021,within,True
090-102-010,090-102-044,2021,within,True
090-124-018,090-124-046,2021,within,True
090-134-046,090-134-058,2021,within,True
090-162-016,090-162-045,2021,within,True
090-191-049,090-191-047,2021,within,True
090-191-050,090-191-047,2021,within,True
090-201-008,090-201-034,2021,within,True
090-222-060,090-222-061,2021,within,True
090-231-036,090-231-052,2021,within,True
090-232-026,090-232-034,2021,within,True
090-261-019,090-261-035,2021,within,True
090-262-013,090-262-015,2021,within,True
090-271-015,090-262-016,2021,within,True
090-292-003,090-292-013,2021,within,True
092-120-007,092-120-058,2021,within,True
092-120-042,092-120-057,2021,within,True
092-142-010,092-142-028,2021,within,True
092-142-020,092-142-029,2021,within,True
092-152-015,092-152-038,2021,within,True
092-190-052,092-190-067,2021,within,True
092-190-053,092-190-068,2021,within,True
092-234-012,092-234-024,2021,within,True
093-034-004,093-034-010,2021,within,True
093-042-021,093-042-043,2021,within,True
093-042-022,093-042-044,2021,within,True
093-083-008,093-083-045,2021,within,True
093-083-009,093-083-046,2021,within,True
093-083-010,093-083-047,2021,within,True
093-083-011,093-083-048,2021,within,True
093-083-012,093-083-051,2021,within,True
093-083-014,093-083-050,2021,within,True
093-083-015,093-083-044,2021,within,True
093-160-016,093-160-082,2021,within,True
093-194-007,093-194-017,2021,within,True
093-194-012,093-194-018,2021,within,True
094-032-004,094-032-020,2021,within,True
094-110-007,094-110-026,2021,within,True
094-122-019,094-122-059,2021,within,True
094-173-005,094-173-026,2021,within,True
094-173-021,094-173-027,2021,within,True
094-350-021,094-350-037,2021,within,True
095-110-006,095-110-026,2021,within,True
095-130-007,095-130-014,2021,within,True
097-092-003,097-092-012,2021,within,True
097-100-022,097-100-046,2021,within,True
097-122-002,097-122-028,2021,within,True
097-122-013,097-122-031,2021,within,True
097-122-015,097-122-028,2021,within,True
097-130-029,097-130-042,2021,within,True
097-164-006,097-164-013,2021,within,True
097-192-001,097-192-010,2021,within,True
098-010-036,098-010-041,2021,within,True
098-010-037,098-010-042,2021,within,True
098-164-009,098-164-016,2021,within,True
098-165-002,098-165-007,2021,within,True
098-192-002,098-192-011,2021,within,True
098-210-030,098-360-001,2021,within,True
098-210-031,098-360-007,2021,within,True
098-231-024,098-231-039,2021,within,True
098-314-014,098-314-019,2021,within,True
112-060-017,112-060-034,2021,within,True
112-070-002,112-070-034,2021,within,True
112-180-009,112-180-077,2021,within,True
112-190-040,112-190-064,2021,within,True
112-190-042,112-190-068,2021,within,True
112-190-044,112-190-045,2021,within,True
112-270-004,112-270-076,2021,within,True
115-030-035,115-030-100,2021,within,True
115-040-075,115-040-081,2021,within,True
115-050-039,115-050-052,2021,within,True
115-060-010,115-060-020,2021,within,True
115-060-018,115-060-022,2021,within,True
117-020-009,117-020-025,2021,within,True
117-071-025,117-071-044,2021,within,True
117-100-004,117-100-088,2021,within,True
117-100-014,117-100-089,2021,within,True
117-100-015,117-100-089,2021,within,True
117-100-016,117-100-091,2021,within,True
117-100-017,117-100-091,2021,within,True
117-110-008,117-110-072,2021,within,True
117-110-023,117-110-075,2021,within,True
117-120-031,117-120-041,2021,within,True
117-150-040,117-150-048,2021,within,True
117-160-013,117-150-049,2021,within,True
117-180-037,117-180-065,2021,within,True
117-180-038,117-180-065,2021,within,True
122-100-04,122-100-29,2021,within,True
122-100-23,122-100-27,2021,within,True
122-100-24,122-100-27,2021,within,True
122-181-24,122-181-77,2021,within,True
122-181-37,122-251-19,2021,within,True
122-530-25,122-530-38,2021,within,True
122-530-26,122-530-38,2021,within,True
123-021-04,123-201-02,2021,within,True
123-032-01,123-032-20,2021,within,True
123-032-11,123-032-28,2021,within,True
123-032-12,123-032-28,2021,within,True
123-032-13,123-032-29,2021,within,True
123-131-02,123-131-08,2021,within,True
123-131-05,123-131-10,2021,within,True
124-860-01,124-860-07,2021,within,True
124-860-02,124-860-06,2021,within,True
124-860-03,124-860-05,2021,within,True
125-382-19,125-382-21,2021,within,True
125-462-08,125-462-10,2021,within,True
126-080-25,126-080-27,2021,within,True
126-082-49,126-082-67,2021,within,True
126-560-28,126-560-42,2021,within,True
126-560-37,126-560-41,2021,within,True
126-570-16,126-570-37,2021,within,True
129-022-07,129-091-03,2021,within,True
129-280-12,129-301-01,2021,within,True
129-280-13,129-301-02,2021,within,True
129-280-14,129-301-03,2021,within,True
129-280-15,129-301-04,2021,within,True
129-280-16,129-301-05,2021,within,True
129-280-17,129-301-06,2021,within,True
129-280-18,129-301-07,2021,within,True
129-280-19,129-301-08,2021,within,True
129-291-03,129-291-33,2021,within,True
129-291-13,129-291-34,2021,within,True
129-291-17,129-291-35,2021,within,True
129-291-20,129-291-36,2021,within,True
129-292-01,129-292-27,2021,within,True
129-292-02,129-292-28,2021,within,True
129-292-03,129-292-29,2021,within,True
129-292-06,129-292-30,2021,within,True
129-292-07,129-292-31,2021,within,True
129-292-10,129-292-32,2021,within,True
129-292-12,129-292-33,2021,within,True
129-292-14,129-290-03,2021,within,True
129-292-17,129-292-35,2021,within,True
129-292-18,129-292-40,2021,within,True
129-292-19,129-292-39,2021,within,True
129-292-20,129-292-38,2021,within,True
129-292-22,129-292-36,2021,within,True
129-292-26,129-292-37,2021,within,True
130-163-36,130-163-27,2021,within,True
130-312-04,130-312-30,2021,within,True
130-312-27,130-312-30,2021,within,True
1318-03-110-005,1318-03-110-035,2021,within,True
1318-09-810-035,1318-09-810-115,2021,within,True
1318-09-810-103,1318-09-810-117,2021,within,True
1318-10-310-010,1318-10-310-091,2021,within,True
1318-10-310-012,1318-10-310-079,2021,within,True
1318-10-310-015,1318-10-310-076,2021,within,True
1318-10-310-033,1318-10-310-078,2021,within,True
1318-10-310-036,1318-10-310-078,2021,within,True
1318-10-415-062,1318-10-415-072,2021,within,True
1318-10-416-039,1318-10-416-063,2021,within,True
1318-15-601-003,1318-15-601-005,2021,within,True
1318-22-002-002,1318-22-310-011,2021,within,True
1318-23-212-005,1318-23-212-077,2021,within,True
1318-23-212-006,1318-23-212-078,2021,within,True
1318-23-710-003,1318-23-710-094,2021,within,True
1318-23-710-038,1318-23-710-096,2021,within,True
1318-23-710-039,1318-23-710-097,2021,within,True
1318-23-814-004,1318-23-814-008,2021,within,True
1318-24-701-008,1318-24-701-010,2021,within,True
1318-25-110-010,1318-25-110-013,2021,within,True
1318-26-101-029,1318-26-101-090,2021,within,True
1318-26-601-006,1318-26-601-008,2021,within,True
1318-27-001-002,1318-27-001-015,2021,within,True
1318-27-001-003,1318-27-001-015,2021,within,True
1319-19-212-078,1319-19-212-095,2021,within,True
1319-19-710-031,1319-19-710-048,2021,within,True
1319-19-710-032,1319-19-710-049,2021,within,True
1418-03-301-002,1418-03-301-013,2021,within,True
1418-10-501-001,1418-10-501-013,2021,within,True
1418-10-702-006,1418-10-702-009,2021,within,True
1418-10-702-007,1418-10-702-010,2021,within,True
1418-10-802-008,1418-10-802-010,2021,within,True
1418-11-311-004,1418-11-311-015,2021,within,True
1418-15-201-001,1418-15-201-005,2021,within,True
1418-15-201-003,1418-15-201-006,2021,within,True
1418-15-601-001,1418-15-601-003,2021,within,True
1418-15-801-005,1418-15-801-010,2021,within,True
1418-22-611-027,1418-22-611-028,2021,within,True
1418-27-210-015,1418-27-210-034,2021,within,True
1418-27-210-029,1418-27-210-036,2021,within,True
1418-34-101-001,1418-34-113-002,2021,within,True
1418-34-110-003,1418-34-110-002,2021,within,True
1418-34-110-010,1418-34-110-009,2021,within,True
1418-34-110-020,1418-34-110-062,2021,within,True
1418-34-110-024,1418-34-110-065,2021,within,True
1418-34-110-039,1418-34-110-060,2021,within,True
1418-34-201-001,1418-34-201-010,2021,within,True
1418-34-201-004,1418-34-201-007,2021,within,True
1418-34-201-005,1418-34-201-008,2021,within,True
1418-34-201-006,1418-34-201-009,2021,within,True
1418-34-210-007,1418-34-210-032,2021,within,True
1418-34-211-026,1418-34-211-047,2021,within,True
1418-34-211-046,1418-34-211-048,2021,within,True
1418-34-401-009,1418-34-401-029,2021,within,True
1418-34-401-010,1418-34-401-029,2021,within,True
1418-34-401-011,1418-34-401-028,2021,within,True
015-301-002,015-301-035,2022,within,True
015-301-003,015-301-036,2022,within,True
015-370-011,015-370-030,2022,within,True
015-370-023,015-370-028,2022,within,True
016-101-014,016-101-095,2022,within,True
022-344-012,022-344-028,2022,within,True
023-960-002,023-182-028,2022,within,True
023-960-003,023-182-028,2022,within,True
023-960-004,023-182-028,2022,within,True
023-960-005,023-182-028,2022,within,True
023-960-006,023-182-028,2022,within,True
023-960-007,023-182-028,2022,within,True
025-735-006,025-735-012,2022,within,True
025-754-002,025-754-008,2022,within,True
026-105-006,026-105-023,2022,within,True
026-122-031,026-122-036,2022,within,True
026-122-033,026-122-036,2022,within,True
026-300-001,026-310-003,2022,within,True
027-122-004,027-122-025,2022,within,True
027-313-013,027-313-017,2022,within,True
031-043-005,031-043-014,2022,within,True
031-207-005,031-207-026,2022,within,True
031-207-006,031-207-025,2022,within,True
033-703-014,033-703-020,2022,within,True
033-841-031,033-841-057,2022,within,True
033-841-033,033-841-058,2022,within,True
035-283-018,035-283-038,2022,within,True
035-283-022,035-283-037,2022,within,True
080-162-017,080-162-018,2022,within,True
080-192-033,080-192-034,2022,within,True
083-032-031,083-032-040,2022,within,True
083-032-032,083-032-039,2022,within,True
083-033-014,083-033-016,2022,within,True
083-061-026,083-061-082,2022,within,True
083-062-038,083-062-051,2022,within,True
083-063-007,083-063-023,2022,within,True
083-074-003,083-074-019,2022,within,True
083-202-012,083-202-018,2022,within,True
083-390-023,083-390-050,2022,within,True
084-052-010,084-052-013,2022,within,True
084-092-009,084-092-042,2022,within,True
084-092-016,084-092-043,2022,within,True
084-110-011,084-110-026,2022,within,True
084-110-014,084-110-020,2022,within,True
084-110-017,084-110-027,2022,within,True
084-172-005,084-172-007,2022,within,True
084-191-001,084-191-003,2022,within,True
084-211-004,084-211-007,2022,within,True
085-343-024,085-343-026,2022,within,True
090-030-035,090-173-016,2022,within,True
090-030-044,090-030-046,2022,within,True
090-071-034,090-071-038,2022,within,True
090-073-019,090-073-021,2022,within,True
090-074-012,090-074-028,2022,within,True
090-102-010,090-102-044,2022,within,True
090-124-018,090-124-046,2022,within,True
090-134-046,090-134-058,2022,within,True
090-162-016,090-162-045,2022,within,True
090-201-008,090-201-034,2022,within,True
090-222-060,090-222-061,2022,within,True
090-231-036,090-231-052,2022,within,True
090-232-026,090-232-034,2022,within,True
090-261-019,090-261-035,2022,within,True
090-262-013,090-262-015,2022,within,True
090-271-015,090-262-016,2022,within,True
090-292-003,090-292-013,2022,within,True
092-120-007,092-120-058,2022,within,True
092-120-042,092-120-057,2022,within,True
092-142-010,092-142-028,2022,within,True
092-142-020,092-142-029,2022,within,True
092-152-015,092-152-038,2022,within,True
092-190-052,092-190-067,2022,within,True
092-190-053,092-190-068,2022,within,True
092-234-012,092-234-024,2022,within,True
093-034-004,093-034-010,2022,within,True
093-042-021,093-042-043,2022,within,True
093-042-022,093-042-044,2022,within,True
093-083-008,093-083-045,2022,within,True
093-083-009,093-083-046,2022,within,True
093-083-010,093-083-047,2022,within,True
093-083-011,093-083-048,2022,within,True
093-083-012,093-083-051,2022,within,True
093-083-014,093-083-050,2022,within,True
093-083-015,093-083-044,2022,within,True
093-160-016,093-160-082,2022,within,True
093-194-007,093-194-017,2022,within,True
093-194-012,093-194-018,2022,within,True
094-032-004,094-032-020,2022,within,True
094-110-007,094-110-026,2022,within,True
094-122-001,094-122-062,2022,within,True
094-122-019,094-122-059,2022,within,True
094-173-005,094-173-026,2022,within,True
094-173-021,094-173-027,2022,within,True
094-233-004,094-233-003,2022,within,True
094-350-021,094-350-037,2022,within,True
095-110-006,095-110-026,2022,within,True
095-130-007,095-130-014,2022,within,True
097-092-003,097-092-012,2022,within,True
097-100-022,097-100-046,2022,within,True
097-122-002,097-122-028,2022,within,True
097-122-013,097-122-031,2022,within,True
097-122-015,097-122-028,2022,within,True
097-130-029,097-130-042,2022,within,True
097-164-006,097-164-013,2022,within,True
097-192-001,097-192-010,2022,within,True
098-010-036,098-010-041,2022,within,True
098-010-037,098-010-042,2022,within,True
098-164-009,098-164-016,2022,within,True
098-165-002,098-165-007,2022,within,True
098-167-006,098-167-019,2022,within,True
098-192-002,098-192-011,2022,within,True
098-210-030,098-360-001,2022,within,True
098-210-031,098-360-007,2022,within,True
098-231-024,098-231-039,2022,within,True
098-314-014,098-314-019,2022,within,True
112-060-017,112-060-034,2022,within,True
112-070-002,112-070-034,2022,within,True
112-180-009,112-180-077,2022,within,True
112-190-040,112-190-064,2022,within,True
112-190-042,112-190-068,2022,within,True
112-190-044,112-190-045,2022,within,True
112-270-004,112-270-076,2022,within,True
115-030-035,115-030-100,2022,within,True
115-040-075,115-040-081,2022,within,True
115-050-039,115-050-052,2022,within,True
115-060-010,115-060-020,2022,within,True
115-060-018,115-060-022,2022,within,True
117-020-009,117-020-025,2022,within,True
117-071-025,117-071-044,2022,within,True
117-100-004,117-100-088,2022,within,True
117-100-014,117-100-089,2022,within,True
117-100-015,117-100-089,2022,within,True
117-100-016,117-100-091,2022,within,True
117-100-017,117-100-091,2022,within,True
117-110-008,117-110-072,2022,within,True
117-110-023,117-110-075,2022,within,True
117-120-031,117-120-041,2022,within,True
117-150-040,117-150-048,2022,within,True
117-160-013,117-150-049,2022,within,True
117-180-037,117-180-065,2022,within,True
117-180-038,117-180-065,2022,within,True
122-100-04,122-100-29,2022,within,True
122-100-23,122-100-27,2022,within,True
122-100-24,122-100-27,2022,within,True
122-181-24,122-181-77,2022,within,True
122-181-37,122-251-19,2022,within,True
122-530-25,122-530-38,2022,within,True
122-530-26,122-530-38,2022,within,True
123-021-04,123-201-02,2022,within,True
123-032-01,123-032-20,2022,within,True
123-032-11,123-032-28,2022,within,True
123-032-12,123-032-28,2022,within,True
123-032-13,123-032-29,2022,within,True
123-041-05,123-041-28,2022,within,True
123-041-19,123-041-26,2022,within,True
123-131-02,123-131-08,2022,within,True
123-131-05,123-131-10,2022,within,True
124-860-01,124-860-07,2022,within,True
124-860-02,124-860-06,2022,within,True
124-860-03,124-860-05,2022,within,True
125-382-19,125-382-21,2022,within,True
125-462-08,125-462-10,2022,within,True
126-080-25,126-080-28,2022,within,True
126-082-49,126-082-67,2022,within,True
126-560-28,126-560-42,2022,within,True
126-560-37,126-560-41,2022,within,True
126-570-16,126-570-37,2022,within,True
129-022-07,129-091-03,2022,within,True
129-280-12,129-301-01,2022,within,True
129-280-13,129-301-02,2022,within,True
129-280-14,129-301-03,2022,within,True
129-280-15,129-301-04,2022,within,True
129-280-16,129-301-05,2022,within,True
129-280-17,129-301-06,2022,within,True
129-280-18,129-301-07,2022,within,True
129-280-19,129-301-08,2022,within,True
129-291-03,129-291-33,2022,within,True
129-291-13,129-291-34,2022,within,True
129-291-17,129-291-35,2022,within,True
129-291-20,129-291-36,2022,within,True
129-292-01,129-292-27,2022,within,True
129-292-02,129-292-28,2022,within,True
129-292-03,129-292-29,2022,within,True
129-292-06,129-292-30,2022,within,True
129-292-07,129-292-31,2022,within,True
129-292-10,129-292-32,2022,within,True
129-292-12,129-292-33,2022,within,True
129-292-14,129-290-03,2022,within,True
129-292-17,129-292-35,2022,within,True
129-292-18,129-292-40,2022,within,True
129-292-19,129-292-39,2022,within,True
129-292-20,129-292-38,2022,within,True
129-292-22,129-292-36,2022,within,True
129-292-26,129-292-37,2022,within,True
130-163-36,130-163-27,2022,within,True
130-312-04,130-312-30,2022,within,True
130-312-27,130-312-30,2022,within,True
1318-03-110-005,1318-03-110-035,2022,within,True
1318-09-810-035,1318-09-810-115,2022,within,True
1318-09-810-103,1318-09-810-117,2022,within,True
1318-10-310-010,1318-10-310-091,2022,within,True
1318-10-310-012,1318-10-310-079,2022,within,True
1318-10-310-015,1318-10-310-076,2022,within,True
1318-10-310-033,1318-10-310-078,2022,within,True
1318-10-310-036,1318-10-310-078,2022,within,True
1318-10-415-062,1318-10-415-072,2022,within,True
1318-10-416-039,1318-10-416-063,2022,within,True
1318-15-601-003,1318-15-601-005,2022,within,True
1318-22-002-002,1318-22-310-012,2022,within,True
1318-23-212-005,1318-23-212-077,2022,within,True
1318-23-212-006,1318-23-212-078,2022,within,True
1318-23-710-003,1318-23-710-094,2022,within,True
1318-23-710-038,1318-23-710-096,2022,within,True
1318-23-710-039,1318-23-710-097,2022,within,True
1318-23-814-004,1318-23-814-008,2022,within,True
1318-24-701-008,1318-24-701-010,2022,within,True
1318-25-110-010,1318-25-110-013,2022,within,True
1318-26-101-029,1318-26-101-090,2022,within,True
1318-26-601-006,1318-26-601-008,2022,within,True
1318-27-001-002,1318-27-001-015,2022,within,True
1318-27-001-003,1318-27-001-015,2022,within,True
1319-19-212-078,1319-19-212-095,2022,within,True
1319-19-411-016,1319-19-411-030,2022,within,True
1319-19-411-024,1319-19-411-030,2022,within,True
1319-19-710-031,1319-19-710-048,2022,within,True
1319-19-710-032,1319-19-710-049,2022,within,True
1418-03-301-002,1418-03-301-013,2022,within,True
1418-10-501-001,1418-10-501-013,2022,within,True
1418-10-702-006,1418-10-702-009,2022,within,True
1418-10-702-007,1418-10-702-010,2022,within,True
1418-10-802-008,1418-10-802-010,2022,within,True
1418-11-311-004,1418-11-311-015,2022,within,True
1418-15-201-001,1418-15-201-005,2022,within,True
1418-15-201-003,1418-15-201-006,2022,within,True
1418-15-601-001,1418-15-601-003,2022,within,True
1418-15-801-005,1418-15-801-010,2022,within,True
1418-22-611-027,1418-22-611-028,2022,within,True
1418-27-210-015,1418-27-210-034,2022,within,True
1418-27-210-029,1418-27-210-036,2022,within,True
1418-34-101-001,1418-34-113-002,2022,within,True
1418-34-110-003,1418-34-110-002,2022,within,True
1418-34-110-010,1418-34-110-009,2022,within,True
1418-34-110-020,1418-34-110-062,2022,within,True
1418-34-110-024,1418-34-110-065,2022,within,True
1418-34-110-039,1418-34-110-060,2022,within,True
1418-34-201-001,1418-34-201-010,2022,within,True
1418-34-201-004,1418-34-201-007,2022,within,True
1418-34-201-005,1418-34-201-008,2022,within,True
1418-34-201-006,1418-34-201-009,2022,within,True
1418-34-210-007,1418-34-210-032,2022,within,True
1418-34-211-026,1418-34-211-047,2022,within,True
1418-34-211-046,1418-34-211-048,2022,within,True
1418-34-401-009,1418-34-401-029,2022,within,True
1418-34-401-010,1418-34-401-029,2022,within,True
1418-34-401-011,1418-34-401-028,2022,within,True
015-301-002,015-301-035,2023,within,True
015-301-003,015-301-036,2023,within,True
015-370-011,015-370-030,2023,within,True
015-370-023,015-370-028,2023,within,True
016-101-014,016-101-095,2023,within,True
022-344-012,022-344-028,2023,within,True
023-904-018,023-904-008,2023,within,True
025-735-006,025-735-012,2023,within,True
025-744-011,025-744-022,2023,within,True
025-754-002,025-754-008,2023,within,True
026-031-013,026-031-019,2023,within,True
026-105-006,026-105-023,2023,within,True
026-122-031,026-122-036,2023,within,True
026-122-033,026-122-036,2023,within,True
026-300-001,026-310-003,2023,within,True
027-122-004,027-122-025,2023,within,True
027-143-013,027-143-027,2023,within,True
027-143-022,027-143-027,2023,within,True
027-313-013,027-313-017,2023,within,True
029-095-030,029-095-033,2023,within,True
029-391-033,029-391-043,2023,within,True
030-352-027,030-352-034,2023,within,True
031-043-005,031-043-014,2023,within,True
031-207-005,031-207-026,2023,within,True
031-207-006,031-207-025,2023,within,True
033-703-014,033-703-020,2023,within,True
033-841-031,033-841-057,2023,within,True
033-841-033,033-841-058,2023,within,True
034-241-002,034-241-007,2023,within,True
035-283-018,035-283-038,2023,within,True
035-283-022,035-283-037,2023,within,True
035-291-005,035-291-013,2023,within,True
036-563-014,036-563-016,2023,within,True
080-162-017,080-162-018,2023,within,True
080-173-013,080-173-014,2023,within,True
080-192-033,080-192-034,2023,within,True
083-032-031,083-032-040,2023,within,True
083-032-032,083-032-039,2023,within,True
083-033-014,083-033-016,2023,within,True
083-061-026,083-061-082,2023,within,True
083-062-038,083-062-051,2023,within,True
083-063-007,083-063-023,2023,within,True
083-074-003,083-074-019,2023,within,True
083-202-012,083-202-018,2023,within,True
083-390-023,083-390-050,2023,within,True
084-052-010,084-052-013,2023,within,True
084-092-009,084-092-042,2023,within,True
084-092-016,084-092-043,2023,within,True
084-110-011,084-110-026,2023,within,True
084-110-014,084-110-020,2023,within,True
084-110-017,084-110-027,2023,within,True
084-172-005,084-172-007,2023,within,True
084-191-001,084-191-003,2023,within,True
084-211-004,084-211-007,2023,within,True
085-343-024,085-343-026,2023,within,True
090-030-035,090-173-016,2023,within,True
090-030-044,090-030-046,2023,within,True
090-071-034,090-071-038,2023,within,True
090-073-019,090-073-021,2023,within,True
090-074-012,090-074-028,2023,within,True
090-102-010,090-102-044,2023,within,True
090-124-018,090-124-046,2023,within,True
090-134-046,090-134-058,2023,within,True
090-162-016,090-162-045,2023,within,True
090-201-008,090-201-034,2023,within,True
090-222-060,090-222-061,2023,within,True
090-225-002,090-225-018,2023,within,True
090-231-036,090-231-052,2023,within,True
090-232-026,090-232-034,2023,within,True
090-261-019,090-261-035,2023,within,True
090-262-013,090-262-015,2023,within,True
090-271-015,090-262-016,2023,within,True
090-292-003,090-292-013,2023,within,True
092-100-016,092-100-030,2023,within,True
092-120-007,092-120-058,2023,within,True
