old_apn,new_apn,change_year,overlap_pct,change_type,is_primary,source
090-116-017,090-116-046,,,,1,LTINFO
090-116-017,090-116-047,,,,1,LTINFO
090-122-035,090-122-039,,,,1,LTINFO
090-122-036,090-122-039,,,,1,LTINFO
090-122-037,090-122-039,,,,1,LTINFO
090-124-004,090-124-033,,,,1,LTINFO
090-124-004,090-124-034,,,,1,LTINFO
090-124-018,090-124-045,,,,1,LTINFO
090-124-018,090-124-046,,,,1,LTINFO
090-133-018,090-133-021,,,,1,LTINFO
090-134-046,090-134-057,,,,1,LTINFO
090-134-046,090-134-058,,,,1,LTINFO
090-134-046,090-134-059,,,,1,LTINFO
090-134-046,090-134-060,,,,1,LTINFO
090-134-054,090-134-056,,,,1,LTINFO
090-141-033,090-141-034,,,,1,LTINFO
090-141-033,090-141-035,,,,1,LTINFO
090-142-012,090-142-028,,,,1,LTINFO
090-142-012,090-142-029,,,,1,LTINFO
090-152-046,090-152-060,,,,1,LTINFO
090-153-008,090-153-010,,,,1,LTINFO
090-153-008,090-153-011,,,,1,LTINFO
090-153-008,090-153-012,,,,1,LTINFO
090-153-008,090-153-013,,,,1,LTINFO
090-153-011,090-153-012,,,,1,LTINFO
090-153-011,090-153-013,,,,1,LTINFO
090-163-011,090-172-049,,,,1,LTINFO
090-163-09,090-163-009,,,,1,LTINFO
090-164-018,090-030-047,,,,1,LTINFO
090-172-031,090-172-033,,,,1,LTINFO
090-172-031,090-172-042,,,,1,LTINFO
090-172-031,090-172-045,,,,1,LTINFO
090-172-031,090-172-46,,,,1,LTINFO
090-172-031,090-172-47,,,,1,LTINFO
090-172-032,090-172-036,,,,1,LTINFO
090-172-032,090-172-044,,,,1,LTINFO
090-172-033,090-172-037,,,,1,LTINFO
090-172-037,090-172-049,,,,1,LTINFO
090-172-037,090-172-050,,,,1,LTINFO
090-172-037,090-172-051,,,,1,LTINFO
090-172-045,090-172-052,,,,1,LTINFO
090-172-46,090-172-052,,,,1,LTINFO
090-172-47,090-172-052,,,,1,LTINFO
090-173-001,090-030-046,,,,1,LTINFO
090-173-015,090-173-016,,,,1,LTINFO
090-181-003,090-181-087,,,,1,LTINFO
090-181-003,090-181-088,,,,1,LTINFO
090-181-003,090-181-089,,,,1,LTINFO
090-181-072,090-181-090,,,,1,LTINFO
090-181-072,090-181-091,,,,1,LTINFO
090-181-072,090-181-092,,,,1,LTINFO
090-181-087,090-181-093,,,,1,LTINFO
090-181-090,090-181-094,,,,1,LTINFO
090-181-091,090-181-094,,,,1,LTINFO
090-181-092,090-181-093,,,,1,LTINFO
090-182-010,090-182-045,,,,1,LTINFO
090-191-008,090-191-050,,,,1,LTINFO
090-191-008,090-191-051,,,,1,LTINFO
090-191-008,090-191-052,,,,1,LTINFO
090-191-008,090-191-053,,,,1,LTINFO
090-191-022,090-191-053,,,,1,LTINFO
090-191-023,090-191-053,,,,1,LTINFO
090-201-009,090-201-034,,,,1,LTINFO
090-212-031,090-212-039,,,,1,LTINFO
090-212-032,090-212-039,,,,1,LTINFO
090-212-033,090-212-041,,,,1,LTINFO
090-213-016,090-213-025,,,,1,LTINFO
090-221-004,090-221-022,,,,1,LTINFO
090-221-004,090-221-023,,,,1,LTINFO
090-221-008,090-221-019,,,,1,LTINFO
090-221-009,090-221-019,,,,1,LTINFO
090-221-009,090-221-025,,,,1,LTINFO
090-221-017,090-221-023,,,,1,LTINFO
090-221-017,090-221-024,,,,1,LTINFO
090-221-017,090-221-025,,,,1,LTINFO
090-221-022,090-221-028,,,,1,LTINFO
090-221-023,090-221-028,,,,1,LTINFO
090-221-023,090-221-029,,,,1,LTINFO
090-221-024,090-221-029,,,,1,LTINFO
090-222-007,090-222-051,,,,1,LTINFO
090-222-060,090-222-061,,,,1,LTINFO
090-222-060,090-222-062,,,,1,LTINFO
090-225-002,090-225-017,,,,1,LTINFO
090-225-002,090-225-018,,,,1,LTINFO
090-231-005,090-231-034,,,,1,LTINFO
090-231-005,090-231-046,,,,1,LTINFO
090-231-006,090-231-036,,,,1,LTINFO
090-231-006,090-231-037,,,,1,LTINFO
090-231-012,090-231-038,,,,1,LTINFO
090-231-013,090-231-039,,,,1,LTINFO
090-231-036,090-231-052,,,,1,LTINFO
090-232-029,090-232-033,,,,1,LTINFO
090-233-001,090-233-036,,,,1,LTINFO
090-233-025,090-233-035,,,,1,LTINFO
090-233-031,090-233-035,,,,1,LTINFO
090-243-002,090-243-015,,,,1,LTINFO
090-243-004,090-243-017,,,,1,LTINFO
090-243-005,090-243-017,,,,1,LTINFO
090-243-008,090-243-016,,,,1,LTINFO
090-243-009,090-243-016,,,,1,LTINFO
090-261-001,090-261-024,,,,1,LTINFO
090-261-001,090-261-025,,,,1,LTINFO
090-261-009,090-261-034,,,,1,LTINFO
090-261-018,090-261-035,,,,1,LTINFO
090-261-022,090-261-034,,,,1,LTINFO
090-261-023,090-261-034,,,,1,LTINFO
090-262-013,090-262-015,,,,1,LTINFO
090-282-007,090-282-030,,,,1,LTINFO
090-282-008,090-282-030,,,,1,LTINFO
090-282-023,090-282-031,,,,1,LTINFO
090-292-010,090-292-013,,,,1,LTINFO
090-321-006,090-321-026,,,,1,LTINFO
091-152-10,091-152-016,,,,1,LTINFO
091-152-10,091-152-017,,,,1,LTINFO
092-010-018,092-010-051,,,,1,LTINFO
092-010-018,092-010-052,,,,1,LTINFO
092-010-018,092-010-053,,,,1,LTINFO
092-010-043,092-010-052,,,,1,LTINFO
092-010-044,092-010-052,,,,1,LTINFO
092-031-015,092-031-034,,,,1,LTINFO
092-040-010,092-040-016,,,,1,LTINFO
092-052-012,092-052-018,,,,1,LTINFO
092-052-018,092-052-023,,,,1,LTINFO
092-083-011,092-083-019,,,,1,LTINFO
092-090-052,092-090-061,,,,1,LTINFO
092-110-002,092-010-051,,,,1,LTINFO
092-110-002,092-110-053,,,,1,LTINFO
092-110-043,092-010-052,,,,1,LTINFO
092-120-007,092-120-058,,,,1,LTINFO
092-120-042,092-120-057,,,,1,LTINFO
092-120-050,092-120-058,,,,1,LTINFO
092-120-051,092-120-057,,,,1,LTINFO
092-130-013,092-100-030,,,,1,LTINFO
092-142-027,092-142-020,,,,1,LTINFO
092-152-021,092-152-037,,,,1,LTINFO
092-152-022,092-152-037,,,,1,LTINFO
092-153-007,092-153-013,,,,1,LTINFO
092-153-007,092-153-014,,,,1,LTINFO
092-153-008,092-153-013,,,,1,LTINFO
092-153-008,092-153-014,,,,1,LTINFO
092-154-006,092-154-043,,,,1,LTINFO
092-154-009,092-154-050,,,,1,LTINFO
092-154-009,092-154-051,,,,1,LTINFO
092-154-010,092-154-050,,,,1,LTINFO
092-154-010,092-154-051,,,,1,LTINFO
092-190-052,092-190-067,,,,1,LTINFO
092-190-053,092-190-065,,,,1,LTINFO
092-190-065,092-190-068,,,,1,LTINFO
092-200-005,092-200-027,,,,1,LTINFO
093-010-037,093-010-040,,,,1,LTINFO
093-042-015,093-042-032,,,,1,LTINFO
093-060-008,093-060-020,,,,1,LTINFO
093-060-008,093-060-021,,,,1,LTINFO
093-060-020,093-060-022,,,,1,LTINFO
093-060-021,093-060-023,,,,1,LTINFO
093-094-11,093-094-041,,,,1,LTINFO
093-160-033,093-160-065,,,,1,LTINFO
093-160-033,093-260-025,,,,1,LTINFO
093-160-038,093-160-079,,,,1,LTINFO
093-260-024,093-260-025,,,,1,LTINFO
093-273-007,093-273-018,,,,1,LTINFO
094-020-006,094-020-008,,,,1,LTINFO
094-032-003,094-032-020,,,,1,LTINFO
094-060-016,094-020-008,,,,1,LTINFO
094-070-001,094-070-016,,,,1,LTINFO
094-070-002,094-070-016,,,,1,LTINFO
094-090-015,094-090-044,,,,1,LTINFO
094-090-016,094-090-044,,,,1,LTINFO
094-090-019,094-090-063,,,,1,LTINFO
094-102-019,094-102-024,,,,1,LTINFO
094-110-008,094-110-026,,,,1,LTINFO
094-122-001,094-122-062,,,,1,LTINFO
094-160-001,094-160-010,,,,1,LTINFO
094-160-014,094-160-023,,,,1,LTINFO
094-160-015,094-160-023,,,,1,LTINFO
094-171-007,094-171-009,,,,1,LTINFO
094-171-007,094-171-010,,,,1,LTINFO
094-171-007,094-171-011,,,,1,LTINFO
094-173-015,094-173-023,,,,1,LTINFO
094-173-016,094-173-023,,,,1,LTINFO
094-200-008,094-200-052,,,,1,LTINFO
094-200-025,094-200-047,,,,1,LTINFO
094-200-026,094-200-060,,,,1,LTINFO
094-200-027,094-200-062,,,,1,LTINFO
094-200-029,094-200-060,,,,1,LTINFO
094-200-037,094-200-060,,,,1,LTINFO
094-200-045,094-200-054,,,,1,LTINFO
094-200-046,094-200-050,,,,1,LTINFO
094-200-046,094-200-051,,,,1,LTINFO
094-200-047,094-200-049,,,,1,LTINFO
094-200-047,094-200-051,,,,1,LTINFO
094-200-049,094-200-061,,,,1,LTINFO
094-200-050,094-200-062,,,,1,LTINFO
094-200-051,094-200-060,,,,1,LTINFO
094-200-052,094-180-077,,,,1,LTINFO
094-540-003,094-020-008,,,,1,LTINFO
094-540-004,094-540-034,,,,1,LTINFO
094-540-004,094-540-035,,,,1,LTINFO
094-540-011,094-020-008,,,,1,LTINFO
094-540-012,094-020-008,,,,1,LTINFO
094-540-013,094-540-027,,,,1,LTINFO
094-540-013,094-540-028,,,,1,LTINFO
095-110-006,095-110-026,,,,1,LTINFO
095-110-009,095-110-025,,,,1,LTINFO
095-110-021,095-110-026,,,,1,LTINFO
095-110-023,095-110-025,,,,1,LTINFO
095-130-007,095-130-012,,,,1,LTINFO
095-130-007,095-130-013,,,,1,LTINFO
095-130-007,095-130-014,,,,1,LTINFO
095-140-001,095-130-014,,,,1,LTINFO
095-140-001,095-140-023,,,,1,LTINFO
095-140-002,095-130-014,,,,1,LTINFO
095-140-002,095-140-023,,,,1,LTINFO
097-050-043,097-050-107,,,,1,LTINFO
097-060-007,097-060-022,,,,1,LTINFO
097-060-007,097-060-023,,,,1,LTINFO
097-060-010,097-060-016,,,,1,LTINFO
097-060-010,097-060-020,,,,1,LTINFO
097-060-010,097-060-021,,,,1,LTINFO
097-060-010,097-060-023,,,,1,LTINFO
097-060-012,097-060-020,,,,1,LTINFO
097-060-012,097-060-021,,,,1,LTINFO
097-060-012,097-060-022,,,,1,LTINFO
097-060-012,097-060-023,,,,1,LTINFO
097-060-015,097-060-027,,,,1,LTINFO
097-060-020,097-060-044,,,,1,LTINFO
097-060-021,097-060-034,,,,1,LTINFO
097-060-022,097-060-035,,,,1,LTINFO
097-060-023,097-060-044,,,,1,LTINFO
097-060-024,097-060-037,,,,1,LTINFO
097-060-024,097-060-038,,,,1,LTINFO
097-060-034,097-060-036,,,,1,LTINFO
097-060-035,097-060-036,,,,1,LTINFO
097-060-035,097-060-038,,,,1,LTINFO
097-060-037,097-060-043,,,,1,LTINFO
097-060-038,097-060-042,,,,1,LTINFO
097-060-038,097-060-044,,,,1,LTINFO
097-072-008,097-072-013,,,,1,LTINFO
097-072-011,097-072-013,,,,1,LTINFO
097-073-012,097-073-045,,,,1,LTINFO
097-073-032,097-073-047,,,,1,LTINFO
097-084-009,097-084-020,,,,1,LTINFO
097-084-013,097-084-025,,,,1,LTINFO
097-084-014,097-084-025,,,,1,LTINFO
097-091-009,097-091-020,,,,1,LTINFO
097-092-003,097-092-011,,,,1,LTINFO
097-092-003,097-092-012,,,,1,LTINFO
097-092-006,097-092-009,,,,1,LTINFO
097-092-006,097-092-010,,,,1,LTINFO
097-092-011,097-092-014,,,,1,LTINFO
097-093-002,097-093-013,,,,1,LTINFO
097-093-002,097-093-014,,,,1,LTINFO
097-093-002,097-093-015,,,,1,LTINFO
097-111-002,097-111-024,,,,1,LTINFO
097-111-002,097-111-025,,,,1,LTINFO
097-111-002,097-111-026,,,,1,LTINFO
097-111-019,097-111-027,,,,1,LTINFO
097-111-019,097-111-028,,,,1,LTINFO
097-111-024,097-111-028,,,,1,LTINFO
097-111-025,097-111-028,,,,1,LTINFO
097-111-025,097-111-029,,,,1,LTINFO
097-111-026,097-111-027,,,,1,LTINFO
097-111-026,097-111-028,,,,1,LTINFO
097-111-026,097-111-030,,,,1,LTINFO
097-121-004,097-121-011,,,,1,LTINFO
097-121-005,097-121-011,,,,1,LTINFO
097-122-001,097-122-013,,,,1,LTINFO
097-122-002,097-122-028,,,,1,LTINFO
097-122-013,097-122-030,,,,1,LTINFO
097-122-013,097-122-031,,,,1,LTINFO
097-122-014,097-122-028,,,,1,LTINFO
097-122-015,097-122-028,,,,1,LTINFO
097-122-028,097-122-034,,,,1,LTINFO
097-122-031,097-122-033,,,,1,LTINFO
097-122-031,097-122-034,,,,1,LTINFO
097-130-013,097-130-034,,,,1,LTINFO
097-130-016,097-130-034,,,,1,LTINFO
097-130-017,097-130-034,,,,1,LTINFO
097-130-027,097-130-037,,,,1,LTINFO
097-130-034,097-060-038,,,,1,LTINFO
097-130-034,097-130-044,,,,1,LTINFO
097-130-044,097-060-043,,,,1,LTINFO
097-132-07,097-182-007,,,,1,LTINFO
097-140-003,097-140-046,,,,1,LTINFO
097-140-033,097-060-038,,,,1,LTINFO
097-140-07,097-140-042,,,,1,LTINFO
097-164-006,097-164-013,,,,1,LTINFO
097-164-007,097-164-013,,,,1,LTINFO
097-164-011,097-164-013,,,,1,LTINFO
097-164-012,097-164-013,,,,1,LTINFO
097-181-004,097-181-009,,,,1,LTINFO
097-181-005,097-181-009,,,,1,LTINFO
097-183-003,097-192-010,,,,1,LTINFO
097-192-001,097-192-010,,,,1,LTINFO
097-193-010,097-193-013,,,,1,LTINFO
097-200-014,097-200-028,,,,1,LTINFO
098-010-003,098-010-036,,,,1,LTINFO
098-161-013,098-161-016,,,,1,LTINFO
098-161-014,098-161-016,,,,1,LTINFO
098-161-015,098-161-016,,,,1,LTINFO
098-164-006,098-164-016,,,,1,LTINFO
098-164-009,098-164-016,,,,1,LTINFO
098-164-011,098-164-016,,,,1,LTINFO
098-167-006,098-167-017,,,,1,LTINFO
098-167-006,098-167-018,,,,1,LTINFO
098-167-017,098-167-019,,,,1,LTINFO
098-200-018,098-200-042,,,,1,LTINFO
098-200-018,098-200-043,,,,1,LTINFO
098-200-019,098-200-040,,,,1,LTINFO
098-200-019,098-200-041,,,,1,LTINFO
098-210-007,098-210-039,,,,1,LTINFO
098-210-009,098-210-030,,,,1,LTINFO
098-210-009,098-210-031,,,,1,LTINFO
098-210-030,098-360-001,,,,1,LTINFO
098-210-030,098-360-002,,,,1,LTINFO
098-210-030,098-360-003,,,,1,LTINFO
098-210-030,098-360-004,,,,1,LTINFO
098-210-030,098-360-005,,,,1,LTINFO
098-210-030,098-360-006,,,,1,LTINFO
098-210-030,098-360-007,,,,1,LTINFO
098-210-031,098-360-001,,,,1,LTINFO
098-210-031,098-360-002,,,,1,LTINFO
098-210-031,098-360-003,,,,1,LTINFO
098-210-031,098-360-004,,,,1,LTINFO
098-210-031,098-360-005,,,,1,LTINFO
098-210-031,098-360-006,,,,1,LTINFO
098-210-031,098-360-007,,,,1,LTINFO
098-231-032,098-231-039,,,,1,LTINFO
111-170-08,111-170-020,,,,1,LTINFO
112-010-013,112-010-015,,,,1,LTINFO
112-010-014,112-010-017,,,,1,LTINFO
112-010-014,112-010-018,,,,1,LTINFO
112-050-007,112-050-023,,,,1,LTINFO
112-050-008,112-050-020,,,,1,LTINFO
112-050-018,112-050-026,,,,1,LTINFO
112-050-018,112-050-027,,,,1,LTINFO
112-060-017,112-060-033,,,,1,LTINFO
112-060-017,112-060-034,,,,1,LTINFO
112-060-017,112-060-035,,,,1,LTINFO
112-060-018,112-060-036,,,,1,LTINFO
112-060-018,112-060-037,,,,1,LTINFO
112-060-018,112-060-038,,,,1,LTINFO
112-100-036,112-100-064,,,,1,LTINFO
112-100-036,112-100-067,,,,1,LTINFO
112-120-036,112-120-091,,,,1,LTINFO
112-120-036,112-120-092,,,,1,LTINFO
112-171-003,112-171-023,,,,1,LTINFO
112-171-004,112-171-023,,,,1,LTINFO
112-180-043,112-180-079,,,,1,LTINFO
112-180-043,112-180-080,,,,1,LTINFO
112-190-042,112-190-068,,,,1,LTINFO
112-220-028,112-220-061,,,,1,LTINFO
112-220-028,112-220-065,,,,1,LTINFO
112-220-029,112-220-065,,,,1,LTINFO
112-220-030,112-220-063,,,,1,LTINFO
112-220-030,112-220-065,,,,1,LTINFO
112-230-010,112-230-028,,,,1,LTINFO
112-260-015,112-260-049,,,,1,LTINFO
115-030-021,115-030-083,,,,1,LTINFO
115-030-022,115-030-083,,,,1,LTINFO
115-030-034,115-030-097,,,,1,LTINFO
115-030-035,115-030-100,,,,1,LTINFO
115-030-061,115-030-083,,,,1,LTINFO
115-040-021,115-040-075,,,,1,LTINFO
115-040-023,115-040-075,,,,1,LTINFO
115-040-036,115-040-076,,,,1,LTINFO
115-040-036,115-040-077,,,,1,LTINFO
115-040-057,115-040-079,,,,1,LTINFO
115-040-057,115-040-080,,,,1,LTINFO
115-040-058,115-040-079,,,,1,LTINFO
115-040-058,115-040-080,,,,1,LTINFO
115-040-075,115-040-081,,,,1,LTINFO
115-040-075,115-040-082,,,,1,LTINFO
115-040-079,115-040-088,,,,1,LTINFO
115-040-079,115-040-089,,,,1,LTINFO
115-040-080,115-040-088,,,,1,LTINFO
115-040-080,115-040-089,,,,1,LTINFO
115-050-029,115-050-058,,,,1,LTINFO
115-060-008,115-060-012,,,,1,LTINFO
115-060-008,115-060-013,,,,1,LTINFO
115-060-010,115-060-020,,,,1,LTINFO
115-060-010,115-060-021,,,,1,LTINFO
115-060-020,115-060-023,,,,1,LTINFO
115-060-021,115-060-023,,,,1,LTINFO
115-070-007,115-070-011,,,,1,LTINFO
115-070-007,115-070-012,,,,1,LTINFO
115-070-007,115-070-013,,,,1,LTINFO
115-070-011,115-070-013,,,,1,LTINFO
115-070-012,115-070-014,,,,1,LTINFO
116-150-001,116-150-038,,,,1,LTINFO
116-150-002,116-150-038,,,,1,LTINFO
116-150-003,116-150-038,,,,1,LTINFO
116-150-004,116-150-038,,,,1,LTINFO
116-150-005,116-150-038,,,,1,LTINFO
116-150-006,116-150-038,,,,1,LTINFO
116-150-007,116-150-038,,,,1,LTINFO
116-150-008,116-150-038,,,,1,LTINFO
116-150-009,116-150-038,,,,1,LTINFO
116-150-010,116-150-038,,,,1,LTINFO
116-150-011,116-150-038,,,,1,LTINFO
116-150-012,116-150-038,,,,1,LTINFO
116-170-007,116-170-095,,,,1,LTINFO
116-170-008,116-170-095,,,,1,LTINFO
116-170-009,116-170-095,,,,1,LTINFO
116-170-010,116-170-095,,,,1,LTINFO
116-170-011,116-170-095,,,,1,LTINFO
116-170-012,116-170-095,,,,1,LTINFO
116-170-013,116-170-095,,,,1,LTINFO
116-170-014,116-170-095,,,,1,LTINFO
116-170-015,116-170-095,,,,1,LTINFO
116-170-016,116-170-095,,,,1,LTINFO
116-170-017,116-170-095,,,,1,LTINFO
116-180-007,116-180-019,,,,1,LTINFO
116-180-008,116-180-019,,,,1,LTINFO
116-180-009,116-180-019,,,,1,LTINFO
116-180-010,116-180-019,,,,1,LTINFO
116-180-011,116-180-019,,,,1,LTINFO
116-180-012,116-180-019,,,,1,LTINFO
116-180-013,116-180-019,,,,1,LTINFO
116-180-014,116-180-019,,,,1,LTINFO
117-010-003,117-010-008,,,,1,LTINFO
117-010-004,117-010-016,,,,1,LTINFO
117-010-005,117-010-011,,,,1,LTINFO
117-010-005,117-010-012,,,,1,LTINFO
117-010-008,117-010-009,,,,1,LTINFO
117-010-008,117-010-010,,,,1,LTINFO
117-010-009,117-010-016,,,,1,LTINFO
117-010-011,117-010-013,,,,1,LTINFO
117-010-011,117-010-014,,,,1,LTINFO
117-010-011,117-010-016,,,,1,LTINFO
117-020-009,117-020-025,,,,1,LTINFO
117-020-009,117-020-026,,,,1,LTINFO
117-020-011,117-020-022,,,,1,LTINFO
117-020-012,117-010-015,,,,1,LTINFO
117-020-012,117-010-016,,,,1,LTINFO
117-071-014,117-071-050,,,,1,LTINFO
117-071-015,117-071-053,,,,1,LTINFO
117-071-015,117-071-054,,,,1,LTINFO
117-071-025,117-071-044,,,,1,LTINFO
117-071-026,117-071-042,,,,1,LTINFO
117-071-044,117-071-053,,,,1,LTINFO
117-071-044,117-071-054,,,,1,LTINFO
117-071-054,117-071-055,,,,1,LTINFO
117-071-055,117-071-058,,,,1,LTINFO
117-072-002,117-072-018,,,,1,LTINFO
117-072-002,117-072-019,,,,1,LTINFO
117-072-002,117-072-020,,,,1,LTINFO
117-072-002,117-072-021,,,,1,LTINFO
117-072-008,117-240-022,,,,1,LTINFO
117-072-009,117-240-022,,,,1,LTINFO
117-072-011,117-072-015,,,,1,LTINFO
117-072-011,117-072-016,,,,1,LTINFO
117-072-011,117-072-017,,,,1,LTINFO
117-072-018,117-072-026,,,,1,LTINFO
117-072-020,117-072-027,,,,1,LTINFO
117-072-021,117-072-023,,,,1,LTINFO
117-100-001,117-100-086,,,,1,LTINFO
117-100-003,117-100-086,,,,1,LTINFO
117-100-004,117-100-088,,,,1,LTINFO
117-100-019,117-100-079,,,,1,LTINFO
117-100-076,117-100-079,,,,1,LTINFO
117-100-076,117-100-080,,,,1,LTINFO
117-100-077,117-100-083,,,,1,LTINFO
117-100-078,117-100-083,,,,1,LTINFO
117-100-079,117-100-081,,,,1,LTINFO
117-100-080,117-100-081,,,,1,LTINFO
117-100-080,117-100-082,,,,1,LTINFO
117-100-080,117-100-083,,,,1,LTINFO
117-110-001,117-110-063,,,,1,LTINFO
117-110-002,117-110-063,,,,1,LTINFO
117-110-004,117-110-063,,,,1,LTINFO
117-110-014,117-110-069,,,,1,LTINFO
117-110-014,117-110-070,,,,1,LTINFO
117-110-015,117-110-074,,,,1,LTINFO
117-110-032,117-110-071,,,,1,LTINFO
117-110-034,117-110-071,,,,1,LTINFO
117-110-039,117-110-061,,,,1,LTINFO
117-110-039,117-110-062,,,,1,LTINFO
117-110-040,117-110-061,,,,1,LTINFO
117-110-040,117-110-062,,,,1,LTINFO
117-110-051,117-110-056,,,,1,LTINFO
117-110-051,117-110-057,,,,1,LTINFO
117-110-051,117-110-058,,,,1,LTINFO
117-110-051,117-110-059,,,,1,LTINFO
117-110-057,117-110-066,,,,1,LTINFO
117-110-057,117-110-067,,,,1,LTINFO
117-110-058,117-110-068,,,,1,LTINFO
117-120-031,117-120-041,,,,1,LTINFO
117-120-032,117-120-041,,,,1,LTINFO
117-150-014,117-150-040,,,,1,LTINFO
117-150-040,117-150-041,,,,1,LTINFO
117-150-040,117-150-042,,,,1,LTINFO
117-150-040,117-150-043,,,,1,LTINFO
117-150-040,117-150-044,,,,1,LTINFO
117-150-040,117-150-045,,,,1,LTINFO
117-150-040,117-150-046,,,,1,LTINFO
117-150-040,117-150-047,,,,1,LTINFO
117-150-040,117-150-048,,,,1,LTINFO
117-160-002,117-160-021,,,,1,LTINFO
117-160-018,117-160-021,,,,1,LTINFO
117-180-010,117-160-021,,,,1,LTINFO
117-190-019,117-190-054,,,,1,LTINFO
117-190-019,117-190-055,,,,1,LTINFO
117-190-020,117-190-058,,,,1,LTINFO
117-190-021,117-190-058,,,,1,LTINFO
117-190-024,117-190-061,,,,1,LTINFO
117-190-054,117-190-056,,,,1,LTINFO
117-190-055,117-190-057,,,,1,LTINFO
117-190-060,117-190-061,,,,1,LTINFO
122-080-31,122-081-09,,,,1,LTINFO
122-080-32,122-081-10,,,,1,LTINFO
122-080-39,122-081-17,,,,1,LTINFO
122-100-07,122-100-14,,,,1,LTINFO
122-100-07,122-100-15,,,,1,LTINFO
122-100-09,122-100-18,,,,1,LTINFO
122-100-12,122-100-18,,,,1,LTINFO
122-100-12,122-100-25,,,,1,LTINFO
122-100-12,122-100-26,,,,1,LTINFO
122-100-14,122-100-30,,,,1,LTINFO
122-100-15,122-100-31,,,,1,LTINFO
122-128-12,122-128-16,,,,1,LTINFO
122-128-16,122-591-01,,,,1,LTINFO
122-128-16,122-591-02,,,,1,LTINFO
122-128-16,122-591-03,,,,1,LTINFO
122-181-20,122-181-72,,,,1,LTINFO
122-181-20,122-181-73,,,,1,LTINFO
122-181-21,122-181-72,,,,1,LTINFO
122-181-21,122-181-73,,,,1,LTINFO
122-181-24,122-181-77,,,,1,LTINFO
122-181-38,122-181-77,,,,1,LTINFO
122-181-62,122-181-64,,,,1,LTINFO
122-181-62,122-181-65,,,,1,LTINFO
122-181-64,122-181-78,,,,1,LTINFO
122-181-65,122-181-79,,,,1,LTINFO
122-202-26,122-580-00,,,,1,LTINFO
122-202-26,122-580-01,,,,1,LTINFO
122-202-26,122-580-02,,,,1,LTINFO
122-202-26,122-580-03,,,,1,LTINFO
122-202-26,122-580-04,,,,1,LTINFO
122-202-26,122-580-05,,,,1,LTINFO
122-202-26,122-580-06,,,,1,LTINFO
122-202-26,122-580-07,,,,1,LTINFO
122-202-26,122-580-08,,,,1,LTINFO
122-202-26,122-580-09,,,,1,LTINFO
122-202-26,122-581-00,,,,1,LTINFO
122-263-11,127-023-06,,,,1,LTINFO
122-363-07,130-213-07,,,,1,LTINFO
122-530-25,122-530-38,,,,1,LTINFO
122-530-26,122-530-38,,,,1,LTINFO
123-021-04,123-201-01,,,,1,LTINFO
123-021-04,123-201-02,,,,1,LTINFO
123-021-05,123-201-05,,,,1,LTINFO
123-031-06,123-031-07,,,,1,LTINFO
123-031-06,123-031-08,,,,1,LTINFO
123-032-01,123-032-18,,,,1,LTINFO
123-032-01,123-032-19,,,,1,LTINFO
123-032-01,123-032-20,,,,1,LTINFO
123-032-01,123-032-21,,,,1,LTINFO
123-032-01,123-032-22,,,,1,LTINFO
123-032-01,123-032-23,,,,1,LTINFO
123-032-01,123-032-24,,,,1,LTINFO
123-032-02,123-032-16,,,,1,LTINFO
123-032-11,123-032-26,,,,1,LTINFO
123-032-11,123-032-27,,,,1,LTINFO
123-032-13,123-032-27,,,,1,LTINFO
123-032-15,123-032-17,,,,1,LTINFO
123-032-20,123-032-31,,,,1,LTINFO
123-032-20,123-032-32,,,,1,LTINFO
123-032-21,123-032-32,,,,1,LTINFO
123-032-21,123-032-33,,,,1,LTINFO
123-032-22,123-032-33,,,,1,LTINFO
123-032-23,123-032-33,,,,1,LTINFO
123-032-23,123-032-34,,,,1,LTINFO
123-032-24,123-032-33,,,,1,LTINFO
123-032-24,123-032-34,,,,1,LTINFO
123-032-26,123-032-28,,,,1,LTINFO
123-032-27,123-032-29,,,,1,LTINFO
123-033-14,123-033-16,,,,1,LTINFO
123-041-05,123-041-28,,,,1,LTINFO
123-041-05,123-041-29,,,,1,LTINFO
123-041-13,123-041-24,,,,1,LTINFO
123-041-13,123-041-25,,,,1,LTINFO
123-041-18,123-041-25,,,,1,LTINFO
123-041-19,123-041-26,,,,1,LTINFO
123-041-20,123-041-27,,,,1,LTINFO
123-044-01,123-044-13,,,,1,LTINFO
123-044-02,123-044-09,,,,1,LTINFO
123-044-03,123-044-10,,,,1,LTINFO
123-044-09,123-280-00,,,,1,LTINFO
123-044-09,123-281-01,,,,1,LTINFO
123-044-09,123-281-02,,,,1,LTINFO
123-044-09,123-281-03,,,,1,LTINFO
123-044-09,123-281-04,,,,1,LTINFO
123-044-09,123-281-05,,,,1,LTINFO
123-044-09,123-281-06,,,,1,LTINFO
123-044-09,123-281-07,,,,1,LTINFO
123-044-09,123-281-08,,,,1,LTINFO
123-044-09,123-282-01,,,,1,LTINFO
123-044-09,123-282-02,,,,1,LTINFO
123-044-09,123-282-03,,,,1,LTINFO
123-044-09,123-282-04,,,,1,LTINFO
123-044-09,123-282-05,,,,1,LTINFO
123-044-09,123-282-06,,,,1,LTINFO
123-044-09,123-282-07,,,,1,LTINFO
123-044-09,123-282-08,,,,1,LTINFO
123-044-10,123-280-00,,,,1,LTINFO
123-044-10,123-281-01,,,,1,LTINFO
