APN,Year,Tourist_Units,CommercialFloorArea_SqFt
093-041-005,2018,0,7376.0
093-041-005,2019,0,7376.0
093-041-005,2020,0,7376.0
093-041-005,2021,0,7376.0
093-041-005,2022,0,7376.0
093-041-005,2023,0,7376.0
093-041-005,2024,0,7376.0
093-041-006,2012,0,1578.0
093-041-006,2018,0,1578.0
093-041-006,2019,0,1578.0
093-041-006,2020,0,1578.0
093-041-006,2021,0,1578.0
093-041-006,2022,0,1578.0
093-041-006,2023,0,1578.0
093-041-006,2024,0,1578.0
093-042-024,2012,0,6065.0
093-042-024,2018,0,6065.0
093-042-024,2019,0,6065.0
093-042-024,2020,0,6065.0
093-042-024,2021,0,6065.0
093-042-024,2022,0,6065.0
093-042-024,2023,0,6065.0
093-042-024,2024,0,6065.0
093-042-035,2012,0,1557.0
093-042-035,2018,0,1557.0
093-042-035,2019,0,1557.0
093-042-035,2020,0,1557.0
093-042-035,2021,0,1557.0
093-042-035,2022,0,1557.0
093-042-035,2023,0,1557.0
093-042-035,2024,0,1557.0
093-051-004,2012,0,325.0
093-051-004,2018,0,325.0
093-051-004,2019,0,325.0
093-051-004,2020,0,325.0
093-051-004,2021,0,325.0
093-051-004,2022,0,325.0
093-051-004,2023,0,325.0
093-051-004,2024,0,325.0
093-051-006,2012,0,6285.0
093-051-006,2018,0,6285.0
093-051-006,2019,0,6285.0
093-051-006,2020,0,6285.0
093-051-006,2021,0,6285.0
093-051-006,2022,0,6285.0
093-051-006,2023,0,6285.0
093-051-006,2024,0,6285.0
093-051-011,2012,0,3711.0
093-051-011,2018,0,3711.0
093-051-011,2019,0,3711.0
093-051-011,2020,0,3711.0
093-051-011,2021,0,3711.0
093-051-011,2022,0,3711.0
093-051-011,2023,0,3711.0
093-051-011,2024,0,3711.0
093-051-012,2012,0,3560.0
093-051-012,2018,0,3560.0
093-051-012,2019,0,3560.0
093-051-012,2020,0,3560.0
093-051-012,2021,0,3560.0
093-051-012,2022,0,3560.0
093-051-012,2023,0,3560.0
093-051-012,2024,0,3560.0
093-051-013,2012,0,8016.0
093-051-013,2018,0,8016.0
093-051-013,2019,0,8016.0
093-051-013,2020,0,8016.0
093-051-013,2021,0,8016.0
093-051-013,2022,0,8016.0
093-051-013,2023,0,8016.0
093-051-013,2024,0,8016.0
093-051-016,2012,0,4942.0
093-051-016,2018,0,4942.0
093-051-016,2019,0,4942.0
093-051-016,2020,0,4942.0
093-051-016,2021,0,4942.0
093-051-016,2022,0,4942.0
093-051-016,2023,0,4942.0
093-051-016,2024,0,4942.0
093-051-017,2012,0,6074.0
093-051-017,2018,0,6074.0
093-051-017,2019,0,6074.0
093-051-017,2020,0,6074.0
093-051-017,2021,0,6074.0
093-051-017,2022,0,6074.0
093-051-017,2023,0,6074.0
093-051-017,2024,0,6074.0
093-052-001,2012,0,7835.0
093-052-001,2018,0,7835.0
093-052-001,2019,0,7835.0
093-052-001,2020,0,7835.0
093-052-001,2021,0,7835.0
093-052-001,2022,0,7835.0
093-052-001,2023,0,7835.0
093-052-001,2024,0,7835.0
093-052-003,2012,0,10915.0
093-052-003,2018,0,10915.0
093-052-003,2019,0,10915.0
093-052-003,2020,0,10915.0
093-052-003,2021,0,10915.0
093-052-003,2022,0,10915.0
093-052-003,2023,0,10915.0
093-052-003,2024,0,10915.0
093-052-009,2012,0,11006.0
093-052-009,2018,0,11006.0
093-052-009,2019,0,11006.0
093-052-009,2020,0,11006.0
093-052-009,2021,0,11006.0
093-052-009,2022,0,11006.0
093-052-009,2023,0,11006.0
093-052-009,2024,0,11006.0
093-052-010,2012,0,10100.0
093-052-010,2018,0,10100.0
093-052-010,2019,0,10100.0
093-052-010,2020,0,10100.0
093-052-016,2021,0,10100.0
093-052-016,2022,0,10100.0
093-052-016,2023,0,10100.0
093-052-016,2024,0,10100.0
093-130-009,2012,0,4110.0
093-130-009,2018,0,4110.0
093-130-009,2019,0,4110.0
093-130-009,2020,0,4110.0
093-130-009,2021,0,4110.0
093-130-009,2022,0,4110.0
093-130-009,2023,0,4110.0
093-130-009,2024,0,4110.0
093-130-011,2012,0,2246.0
093-130-011,2018,0,2246.0
093-130-011,2019,0,2246.0
093-130-011,2020,0,2246.0
093-130-011,2021,0,2246.0
093-130-011,2022,0,2246.0
093-130-011,2023,0,2246.0
093-130-011,2024,0,2246.0
093-130-014,2012,0,6259.0
093-130-014,2018,0,6259.0
093-130-014,2019,0,6259.0
093-130-021,2012,0,1280.0
093-130-021,2018,0,1280.0
093-130-021,2019,0,1280.0
093-130-021,2020,0,1280.0
093-130-021,2021,0,1280.0
093-130-021,2022,0,1280.0
093-130-021,2023,0,1280.0
093-130-021,2024,0,1280.0
093-130-047,2012,0,5503.0
093-130-047,2018,0,5503.0
093-130-047,2019,0,5503.0
093-130-047,2020,0,5503.0
093-130-047,2021,0,5503.0
093-130-047,2022,0,5503.0
093-130-047,2023,0,5503.0
093-130-047,2024,0,5503.0
093-160-049,2012,0,4608.0
093-160-049,2018,0,4608.0
093-160-049,2019,0,4608.0
093-160-049,2020,0,4608.0
093-160-049,2021,0,4608.0
093-160-049,2022,0,4608.0
093-160-049,2023,0,4608.0
093-160-049,2024,0,4608.0
093-203-010,2012,0,5475.0
093-203-010,2018,0,5475.0
093-203-010,2019,0,5475.0
093-203-010,2020,0,5475.0
093-203-010,2021,0,5475.0
093-203-010,2022,0,5475.0
093-203-010,2023,0,5475.0
093-203-010,2024,0,5475.0
093-610-003,2012,0,1403.0
093-610-003,2018,0,1403.0
093-610-003,2019,0,1403.0
093-610-003,2020,0,1403.0
093-610-003,2021,0,1403.0
093-610-003,2022,0,1403.0
093-610-003,2023,0,1403.0
093-610-003,2024,0,1403.0
094-070-001,2012,0,26322.0
094-070-001,2018,0,26322.0
094-070-001,2019,0,26322.0
094-070-001,2020,0,26322.0
094-070-001,2021,0,26322.0
094-070-002,2012,0,11996.0
094-070-002,2018,0,11996.0
094-070-002,2019,0,11996.0
094-070-002,2020,0,11996.0
094-070-002,2021,0,11996.0
094-070-005,2012,0,9051.0
094-070-005,2018,0,9051.0
094-070-005,2019,0,9051.0
094-070-005,2020,0,9051.0
094-070-005,2021,0,9051.0
094-070-005,2022,0,9051.0
094-070-005,2023,0,9051.0
094-070-005,2024,0,9051.0
094-070-006,2012,0,7408.0
094-070-006,2018,0,7408.0
094-070-006,2019,0,7408.0
094-070-006,2020,0,7408.0
094-070-006,2021,0,7408.0
094-070-006,2022,0,7408.0
094-070-006,2023,0,7408.0
094-070-007,2012,0,1478.0
094-070-007,2018,0,1478.0
094-070-007,2019,0,1478.0
094-070-007,2020,0,1478.0
094-070-007,2021,0,1478.0
094-070-007,2022,0,1478.0
094-070-007,2023,0,1478.0
094-070-007,2024,0,1478.0
094-070-008,2012,0,3107.0
094-070-008,2018,0,3107.0
094-070-008,2019,0,3107.0
094-070-008,2020,0,3107.0
094-070-008,2021,0,3107.0
094-070-008,2022,0,3107.0
094-070-008,2023,0,3107.0
094-070-008,2024,0,3107.0
094-070-009,2012,0,19229.0
094-070-009,2018,0,19229.0
094-070-009,2019,0,19229.0
094-070-009,2020,0,19229.0
094-070-009,2021,0,19229.0
094-070-009,2022,0,19229.0
094-070-009,2023,0,19229.0
094-070-009,2024,0,19229.0
094-070-010,2012,46,0.0
094-070-010,2018,46,0.0
094-070-010,2019,46,0.0
094-070-010,2020,46,0.0
094-070-010,2021,46,0.0
094-070-010,2022,46,0.0
094-070-010,2023,46,0.0
094-070-010,2024,46,0.0
094-070-011,2012,0,19256.0
094-070-011,2018,0,19256.0
094-070-011,2019,0,19256.0
094-070-011,2020,0,19256.0
094-070-011,2021,0,19256.0
094-070-011,2022,0,19256.0
094-070-011,2023,0,19256.0
094-070-011,2024,0,19256.0
094-070-014,2012,0,5827.0
094-070-014,2018,0,5827.0
094-070-014,2019,0,5827.0
094-070-014,2020,0,5827.0
094-070-014,2021,0,5827.0
094-070-014,2022,0,5827.0
094-070-014,2023,0,5827.0
094-070-014,2024,0,5827.0
094-080-003,2012,0,2235.0
094-080-003,2018,0,2235.0
094-080-003,2019,0,2235.0
094-080-003,2020,0,2235.0
094-080-003,2021,0,2235.0
094-080-003,2022,0,2235.0
094-080-003,2023,0,2235.0
094-080-003,2024,0,2235.0
094-080-004,2012,0,5157.0
094-080-004,2018,0,5157.0
094-080-004,2019,0,5157.0
094-080-004,2020,0,5157.0
094-080-004,2021,0,5157.0
094-080-004,2022,0,5157.0
094-080-004,2023,0,5157.0
094-080-004,2024,0,5157.0
094-080-005,2012,8,3358.0
094-080-005,2018,8,3358.0
094-080-005,2019,8,3358.0
094-080-005,2020,8,3358.0
094-080-005,2021,8,3358.0
094-080-005,2022,8,3358.0
094-080-005,2023,8,3358.0
094-080-005,2024,8,3358.0
094-080-009,2012,0,2412.0
094-080-009,2018,0,2412.0
094-080-009,2019,0,2412.0
094-080-009,2020,0,2412.0
094-080-009,2021,0,2412.0
094-080-009,2022,0,2412.0
094-080-009,2023,0,2412.0
094-080-009,2024,0,2412.0
094-080-010,2012,0,4417.0
094-080-010,2018,0,4417.0
094-080-010,2019,0,4417.0
094-080-010,2020,0,4417.0
094-080-010,2021,0,4417.0
094-080-010,2022,0,4417.0
094-080-010,2023,0,4417.0
094-080-010,2024,0,4417.0
094-080-011,2012,0,4573.0
094-080-011,2018,0,4573.0
094-080-011,2019,0,4573.0
094-080-011,2020,0,4573.0
094-080-011,2021,0,4573.0
094-080-011,2022,0,4573.0
094-080-011,2023,0,4573.0
094-080-011,2024,0,4573.0
094-080-012,2012,0,5162.0
094-080-012,2018,0,5162.0
094-080-012,2019,0,5162.0
094-080-012,2020,0,5162.0
094-080-012,2021,0,5162.0
094-080-012,2022,0,5162.0
094-080-012,2023,0,5162.0
094-080-012,2024,0,5162.0
094-090-001,2012,34,0.0
094-090-001,2018,34,0.0
094-090-001,2019,34,0.0
094-090-001,2020,34,0.0
094-090-001,2021,34,0.0
094-090-001,2022,34,0.0
094-090-001,2023,34,0.0
094-090-001,2024,34,0.0
094-090-010,2012,0,1975.0
094-090-010,2018,0,1975.0
094-090-010,2019,0,1975.0
094-090-010,2020,0,1975.0
094-090-010,2021,0,1975.0
094-090-010,2022,0,1975.0
094-090-010,2023,0,1975.0
094-090-010,2024,0,1975.0
094-090-011,2012,0,7010.0
094-090-011,2018,0,7010.0
094-090-011,2019,0,7010.0
094-090-011,2020,0,7010.0
094-090-011,2021,0,7010.0
094-090-011,2022,0,7010.0
094-090-011,2023,0,7010.0
094-090-011,2024,0,7010.0
094-090-012,2012,0,1972.0
094-090-012,2018,0,1972.0
094-090-012,2019,0,1972.0
094-090-012,2020,0,1972.0
094-090-012,2021,0,1972.0
094-090-012,2022,0,1972.0
094-090-012,2023,0,1972.0
094-090-012,2024,0,1972.0
094-090-029,2012,0,25953.0
094-090-029,2018,0,26258.0
094-090-035,2012,0,3237.0
094-090-035,2018,0,3237.0
094-090-035,2019,0,3237.0
094-090-035,2020,0,3237.0
094-090-035,2021,0,3237.0
094-090-035,2022,0,3237.0
094-090-035,2023,0,3237.0
094-090-035,2024,0,3237.0
094-090-041,2012,0,4531.0
094-090-041,2018,0,4531.0
094-090-041,2019,0,4531.0
094-090-041,2020,0,4531.0
094-090-041,2021,0,4531.0
094-090-041,2022,0,4531.0
094-090-041,2023,0,4531.0
094-090-041,2024,0,4531.0
094-090-052,2012,0,1208.0
094-090-052,2018,0,1208.0
094-090-052,2019,0,1208.0
094-090-052,2020,0,1208.0
094-090-052,2021,0,1208.0
094-090-052,2022,0,1208.0
094-090-052,2023,0,1208.0
094-090-052,2024,0,1208.0
094-090-060,2012,0,1218.0
094-090-060,2018,0,1218.0
094-090-060,2019,0,1218.0
094-090-060,2020,0,1218.0
094-090-060,2021,0,1218.0
094-090-060,2022,0,1218.0
094-090-060,2023,0,1218.0
094-090-060,2024,0,1218.0
094-090-063,2012,0,21126.0
094-090-063,2018,0,21126.0
094-090-063,2019,0,21126.0
094-090-063,2020,0,21126.0
094-090-063,2021,0,21126.0
094-090-063,2022,0,21126.0
094-090-063,2023,0,21126.0
094-090-063,2024,0,21126.0
094-090-065,2019,0,26258.0
094-090-065,2020,0,26258.0
094-090-065,2021,0,26258.0
094-090-065,2022,0,26258.0
094-090-065,2023,0,26258.0
094-090-065,2024,0,26258.0
094-110-001,2012,0,573.0
094-110-001,2018,0,573.0
094-110-001,2019,0,573.0
094-110-001,2020,0,573.0
094-110-001,2021,0,573.0
094-110-001,2022,0,573.0
094-110-001,2023,0,573.0
094-110-001,2024,0,573.0
094-110-009,2012,44,0.0
094-110-009,2018,44,0.0
094-110-009,2019,44,0.0
094-110-009,2020,44,0.0
094-110-009,2021,44,0.0
094-110-009,2022,44,0.0
094-110-009,2023,44,0.0
094-110-009,2024,44,0.0
094-110-010,2012,0,290.0
094-110-010,2018,0,290.0
094-110-010,2019,0,290.0
094-110-010,2020,0,290.0
094-110-010,2021,0,290.0
094-110-010,2022,0,290.0
094-110-010,2023,0,290.0
094-110-010,2024,0,290.0
094-110-015,2012,0,756.0
094-110-015,2018,0,756.0
094-110-015,2019,0,756.0
094-110-015,2020,0,756.0
094-110-015,2021,0,756.0
094-110-015,2022,0,756.0
094-110-015,2023,0,756.0
094-110-015,2024,0,756.0
094-110-016,2012,0,1478.0
094-110-016,2018,0,1478.0
094-110-016,2019,0,1478.0
094-110-016,2020,0,1478.0
094-110-016,2021,0,1478.0
094-110-016,2022,0,1478.0
094-110-016,2023,0,1478.0
094-110-016,2024,0,1478.0
094-110-018,2012,0,4943.0
094-110-018,2018,0,4943.0
094-110-018,2019,0,4943.0
094-110-018,2020,0,4943.0
094-110-018,2021,0,4943.0
094-110-018,2022,0,4943.0
094-110-018,2023,0,4943.0
094-110-018,2024,0,4943.0
094-110-019,2012,0,31763.0
094-110-019,2018,0,31763.0
094-110-019,2019,0,31763.0
094-110-019,2020,0,31763.0
094-110-019,2021,0,34249.0
094-110-019,2022,0,34249.0
094-110-019,2023,0,34249.0
094-110-019,2024,0,34249.0
094-110-024,2012,0,5781.0
094-110-024,2018,0,5781.0
094-110-024,2019,0,5781.0
094-110-024,2020,0,5781.0
094-110-024,2021,0,5781.0
094-110-024,2022,0,5781.0
094-110-024,2023,0,5781.0
094-110-024,2024,0,5781.0
094-130-001,2012,0,1712.0
094-130-001,2018,0,1712.0
094-130-001,2019,0,1712.0
094-130-001,2020,0,1712.0
094-130-001,2021,0,1712.0
094-130-001,2022,0,1712.0
094-130-001,2023,0,1712.0
094-130-001,2024,0,1712.0
094-130-004,2012,24,23668.0
094-130-004,2018,24,23668.0
094-130-004,2019,24,23668.0
094-130-004,2020,24,23668.0
094-130-004,2021,24,23668.0
094-130-004,2022,24,23668.0
094-130-004,2023,24,23668.0
094-130-004,2024,24,23668.0
094-130-007,2012,0,4114.0
094-130-007,2018,0,4114.0
094-130-007,2019,0,4114.0
094-130-007,2020,0,4114.0
094-130-007,2021,0,4114.0
094-130-007,2022,0,4114.0
094-130-007,2023,0,4114.0
094-130-007,2024,0,4114.0
094-130-008,2012,0,6534.0
094-130-008,2018,0,6534.0
094-130-008,2019,0,6534.0
094-130-008,2020,0,6534.0
094-130-008,2021,0,6534.0
094-130-008,2022,0,6534.0
094-130-008,2023,0,6534.0
094-130-008,2024,0,6534.0
094-140-050,2012,0,909.0
094-140-050,2018,0,909.0
094-140-050,2019,0,909.0
094-140-050,2020,0,909.0
094-140-064,2012,0,3994.0
094-140-064,2018,0,3994.0
094-140-064,2019,0,3994.0
094-140-064,2020,0,3994.0
094-140-069,2021,0,909.0
094-140-069,2022,0,4903.0
094-140-069,2023,0,4903.0
094-140-069,2024,0,4903.0
094-150-001,2012,0,2585.0
094-150-001,2018,0,2585.0
094-150-001,2019,0,2585.0
094-150-001,2020,0,2585.0
094-150-001,2021,0,2585.0
094-150-001,2022,0,2585.0
094-150-001,2023,0,2585.0
094-150-001,2024,0,2585.0
094-150-002,2012,0,2196.0
094-150-002,2018,0,2196.0
094-150-002,2019,0,2196.0
094-150-002,2020,0,2196.0
094-150-002,2021,0,2196.0
094-150-002,2022,0,2196.0
094-150-002,2023,0,2196.0
094-150-002,2024,0,2196.0
094-150-003,2012,0,1884.0
094-150-003,2018,0,1884.0
094-150-003,2019,0,1884.0
094-150-003,2020,0,1884.0
094-150-003,2021,0,1884.0
094-150-003,2022,0,1884.0
094-150-003,2023,0,1884.0
094-150-003,2024,0,1884.0
094-150-005,2012,0,3068.0
094-150-005,2018,0,3068.0
094-150-005,2019,0,3068.0
094-150-005,2020,0,3068.0
094-150-005,2021,0,3068.0
094-150-005,2022,0,3068.0
094-150-005,2023,0,3068.0
094-150-005,2024,0,3068.0
094-150-006,2012,0,739.0
094-150-006,2018,0,739.0
094-150-006,2019,0,739.0
094-150-006,2020,0,739.0
094-150-006,2021,0,739.0
094-150-006,2022,0,739.0
094-150-006,2023,0,739.0
094-150-006,2024,0,739.0
094-180-023,2012,0,2988.0
094-180-023,2018,0,2988.0
094-180-023,2019,0,2988.0
094-180-023,2020,0,2988.0
094-180-023,2021,0,2988.0
094-180-023,2022,0,2988.0
094-180-023,2023,0,2988.0
094-180-023,2024,0,2988.0
094-180-024,2012,0,1021.0
094-180-024,2018,0,1021.0
094-180-024,2019,0,1021.0
094-180-024,2020,0,1021.0
094-180-024,2021,0,1021.0
094-180-024,2022,0,1021.0
094-180-024,2023,0,1021.0
094-180-024,2024,0,1021.0
094-180-045,2012,0,5757.0
094-180-045,2018,0,5757.0
094-180-045,2019,0,5757.0
094-180-045,2020,0,5757.0
094-180-045,2021,0,5757.0
094-180-045,2022,0,5757.0
094-180-045,2023,0,5757.0
094-180-045,2024,0,5757.0
094-180-066,2012,0,3467.0
094-180-066,2018,0,3467.0
094-180-066,2019,0,3467.0
094-180-066,2020,0,3467.0
094-180-077,2021,0,3467.0
094-180-077,2022,0,3467.0
094-180-077,2023,0,3467.0
094-180-077,2024,0,3467.0
094-190-004,2012,0,1632.0
094-190-004,2018,0,1632.0
094-190-004,2019,0,1632.0
094-190-004,2020,0,1632.0
094-190-004,2021,0,1632.0
094-190-004,2022,0,1632.0
094-190-004,2023,0,1632.0
094-190-004,2024,0,1632.0
094-190-006,2012,0,3080.0
094-190-006,2018,0,3080.0
094-190-006,2019,0,3080.0
094-190-006,2020,0,3080.0
094-190-006,2021,0,3080.0
094-190-006,2022,0,3080.0
094-190-006,2023,0,3080.0
094-190-006,2024,0,3080.0
094-190-007,2012,0,1213.0
094-190-007,2018,0,1213.0
094-190-007,2019,0,1213.0
094-190-007,2020,0,1213.0
094-190-007,2021,0,1213.0
094-190-007,2022,0,1213.0
094-190-007,2023,0,1213.0
094-190-007,2024,0,1213.0
094-190-012,2012,0,3892.0
094-190-012,2018,0,3892.0
094-190-012,2019,0,3892.0
094-190-012,2020,0,3892.0
094-190-012,2021,0,3892.0
094-190-012,2022,0,3892.0
094-190-012,2023,0,3892.0
094-190-012,2024,0,3892.0
094-190-013,2012,0,2664.0
094-190-013,2018,0,2664.0
094-190-013,2019,0,2664.0
094-190-013,2020,0,2664.0
094-190-013,2021,0,2664.0
094-190-013,2022,0,2664.0
094-190-013,2023,0,2664.0
094-190-013,2024,0,2664.0
094-190-015,2012,0,2009.0
094-190-015,2018,0,2009.0
094-190-015,2019,0,2009.0
094-190-015,2020,0,2009.0
094-190-015,2021,0,2009.0
094-190-015,2022,0,2009.0
094-190-015,2023,0,2009.0
094-190-015,2024,0,2009.0
094-190-016,2012,0,1910.0
094-190-016,2018,0,1910.0
094-190-016,2019,0,1910.0
094-190-016,2020,0,1910.0
094-190-016,2021,0,1910.0
094-190-016,2022,0,1910.0
094-190-016,2023,0,1910.0
094-190-016,2024,0,1910.0
094-190-021,2012,0,2483.0
094-190-021,2018,0,2483.0
094-190-021,2019,0,2483.0
094-190-021,2020,0,2483.0
094-190-021,2021,0,2483.0
094-190-021,2022,0,2483.0
094-190-021,2023,0,2483.0
094-190-021,2024,0,2483.0
094-190-025,2012,0,2876.0
094-190-025,2018,0,2876.0
094-190-025,2019,0,2876.0
094-190-025,2020,0,2876.0
094-190-025,2021,0,2876.0
094-190-025,2022,0,2876.0
094-190-025,2023,0,2876.0
094-190-025,2024,0,2876.0
094-190-036,2012,0,2705.0
094-190-036,2018,0,2705.0
094-190-036,2019,0,2705.0
094-190-036,2020,0,2705.0
094-190-036,2021,0,2705.0
094-190-036,2022,0,2705.0
094-190-036,2023,0,2705.0
094-190-036,2024,0,2705.0
094-190-038,2012,0,6522.0
094-190-038,2018,0,6522.0
094-190-038,2019,0,6522.0
094-190-038,2020,0,6522.0
094-190-038,2021,0,6522.0
094-190-038,2022,0,6522.0
094-190-038,2023,0,6522.0
094-190-038,2024,0,6522.0
094-200-043,2012,0,1250.0
094-200-043,2018,0,1250.0
094-200-043,2019,0,1250.0
094-200-043,2020,0,1250.0
094-200-043,2021,0,1250.0
094-200-043,2022,0,1250.0
094-200-043,2023,0,1250.0
094-200-043,2024,0,1250.0
094-200-051,2012,0,6886.0
094-200-051,2018,0,6886.0
094-200-051,2019,0,6886.0
094-200-051,2020,0,6886.0
094-200-051,2021,0,6886.0
094-200-051,2022,0,6886.0
094-240-004,2012,0,5605.0
094-240-004,2018,0,5605.0
094-240-004,2019,0,5605.0
094-240-004,2020,0,5605.0
094-240-004,2021,0,5605.0
094-240-004,2022,0,5605.0
094-240-004,2023,0,5605.0
094-240-004,2024,0,5605.0
094-240-005,2012,0,3621.0
094-240-005,2018,0,3621.0
094-240-005,2019,0,3621.0
094-240-005,2020,0,3621.0
094-240-005,2021,0,3621.0
094-240-005,2022,0,3621.0
094-240-005,2023,0,3621.0
094-240-005,2024,0,3621.0
094-240-007,2012,0,6593.0
094-240-007,2018,0,6593.0
094-240-007,2019,0,6593.0
094-240-007,2020,0,6593.0
094-240-007,2021,0,6593.0
094-240-007,2022,0,6593.0
094-240-007,2023,0,6593.0
094-240-007,2024,0,6593.0
094-240-008,2012,0,6069.0
094-240-008,2018,0,6069.0
094-240-008,2019,0,6069.0
094-240-008,2020,0,6069.0
094-240-008,2021,0,6069.0
094-240-008,2022,0,6069.0
094-240-008,2023,0,6069.0
094-240-008,2024,0,6069.0
094-240-010,2012,0,4093.0
094-240-010,2018,0,4093.0
094-240-010,2019,0,4093.0
094-240-010,2020,0,4093.0
094-240-010,2021,0,4093.0
094-240-010,2022,0,4093.0
094-240-010,2023,0,4093.0
094-240-010,2024,0,4093.0
094-240-012,2012,0,4376.0
094-240-012,2018,0,4376.0
094-240-012,2019,0,4376.0
094-240-012,2020,0,4376.0
094-240-012,2021,0,4376.0
094-240-012,2022,0,4376.0
094-240-012,2023,0,4376.0
094-240-012,2024,0,4376.0
094-290-021,2012,0,1099.0
094-290-021,2018,0,1099.0
094-290-021,2019,0,1099.0
094-290-021,2020,0,1099.0
094-290-021,2021,0,1099.0
094-290-021,2022,0,1099.0
094-290-021,2023,0,1099.0
094-290-021,2024,0,1099.0
094-540-004,2012,0,4540.0
094-540-004,2018,0,4540.0
094-540-004,2019,0,4540.0
094-540-004,2020,0,4540.0
094-540-004,2021,0,4540.0
094-540-004,2022,0,4540.0
094-540-004,2023,0,4540.0
094-540-009,2012,0,27479.0
094-540-009,2018,0,27479.0
094-540-009,2019,0,27479.0
094-540-009,2020,0,27479.0
094-540-009,2021,0,27479.0
094-540-009,2022,0,27479.0
094-540-009,2023,0,27479.0
094-540-009,2024,0,27479.0
094-540-016,2012,0,7530.0
094-540-016,2018,0,7530.0
094-540-016,2019,0,7530.0
094-540-016,2020,0,7530.0
094-540-016,2021,0,7530.0
094-540-016,2022,0,7530.0
094-540-016,2023,0,7530.0
094-540-016,2024,0,7530.0
094-540-017,2012,0,1209.0
094-540-017,2018,0,1209.0
094-540-017,2019,0,1209.0
094-540-017,2020,0,1209.0
094-540-017,2021,0,1209.0
094-540-017,2022,0,1209.0
094-540-017,2023,0,1209.0
094-540-017,2024,0,1209.0
094-540-020,2012,0,10227.0
094-540-020,2018,0,10227.0
094-540-020,2019,0,10227.0
094-540-020,2020,0,10227.0
094-540-020,2021,0,10227.0
094-540-020,2022,0,10227.0
094-540-020,2023,0,10227.0
094-540-020,2024,0,10227.0
094-540-023,2012,0,7064.0
094-540-023,2018,0,7064.0
094-540-023,2019,0,7064.0
094-540-023,2020,0,7064.0
094-540-023,2021,0,7064.0
094-540-023,2022,0,7064.0
094-540-023,2023,0,7064.0
094-540-023,2024,0,7064.0
094-540-024,2012,0,1243.0
094-540-024,2018,0,1243.0
094-540-024,2019,0,1243.0
094-540-024,2020,0,1243.0
094-540-024,2021,0,1243.0
094-540-024,2022,0,1243.0
094-540-024,2023,0,1243.0
094-540-024,2024,0,1243.0
094-540-034,2024,0,4540.0
095-110-009,2012,0,1818.0
095-110-009,2018,0,1818.0
095-110-009,2019,0,1818.0
095-110-009,2020,0,1818.0
095-110-010,2012,0,8510.0
095-110-010,2018,0,8510.0
095-110-010,2019,0,8510.0
095-110-010,2020,0,8510.0
095-110-010,2021,0,8510.0
095-110-010,2022,0,8510.0
095-110-010,2023,0,8510.0
095-110-010,2024,0,8510.0
095-110-022,2012,0,6684.0
095-110-022,2018,0,6684.0
095-110-022,2019,0,6684.0
095-110-022,2020,0,6684.0
095-110-022,2021,0,6684.0
095-110-022,2022,0,6684.0
095-110-022,2023,0,6684.0
095-110-022,2024,0,6684.0
095-110-023,2012,0,1586.0
095-110-023,2018,0,1586.0
095-110-023,2019,0,1586.0
095-110-023,2020,0,1586.0
095-110-025,2021,0,3404.0
095-120-001,2012,0,7440.0
095-120-001,2018,0,7440.0
095-120-001,2019,0,7440.0
095-120-001,2020,0,7440.0
095-120-001,2021,0,7440.0
095-120-001,2022,0,7440.0
095-120-001,2023,0,7440.0
095-120-001,2024,0,7440.0
095-140-008,2012,0,4898.0
095-140-008,2018,0,4898.0
095-140-008,2019,0,4898.0
095-140-008,2020,0,4898.0
095-140-008,2021,0,4898.0
095-140-008,2022,0,4898.0
095-140-008,2023,0,4898.0
095-140-008,2024,0,4898.0
095-140-009,2012,0,15036.0
095-140-009,2018,0,15036.0
095-140-009,2019,0,15036.0
095-140-009,2020,0,15036.0
095-140-009,2021,0,15036.0
095-140-009,2022,0,15036.0
095-140-009,2023,0,15036.0
095-140-009,2024,0,15036.0
095-140-019,2012,0,5170.0
095-140-019,2018,0,5170.0
095-140-019,2019,0,5170.0
095-140-019,2020,0,5170.0
095-140-019,2021,0,5170.0
095-140-019,2022,0,5170.0
095-140-019,2023,0,5170.0
095-140-019,2024,0,5170.0
095-481-011,2012,165,33462.0
095-481-011,2018,165,33462.0
095-481-011,2019,165,33462.0
095-481-011,2020,165,33462.0
095-481-011,2021,165,33462.0
095-481-011,2022,165,33462.0
095-481-011,2023,165,33462.0
095-481-011,2024,165,33462.0
095-481-020,2012,0,11734.0
095-481-020,2018,0,11734.0
095-481-020,2019,0,11734.0
095-481-020,2020,0,11734.0
095-481-020,2021,0,11734.0
095-481-020,2022,0,11734.0
095-481-020,2023,0,11734.0
095-481-020,2024,0,11734.0
097-050-072,2012,0,12341.0
097-050-072,2018,0,12341.0
